
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2021-09-08


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, 7.5
Magnitude Max:, 7.8
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, 100.0
Rjb Max (km):, 1000.0
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 
Earthquake Name:, chi-chi
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, SRSS
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
2.4,0.03647256,0.0342664,0.0232,0.0167646,0.0220826,0.0169,0.03273067,0.02743999,0.0142,0.05754089,0.05691152,0.0224,0.03714656,0.04105052,0.0309,0.03182076,0.03330251,0.0334,0.06699101,0.09788417,0.0308,0.0335537,0.06226702,0.0361,0.05933409,0.05475393,0.0164,0.07089883,0.06146624,0.0256,0.064,0.04408338,0.0128,0.00916524,0.01413105,0.0163,0.02239813,0.01753694,0.00862,0.00804059,0.01176688,0.00768,0.01544011,0.01490604,0.00758,0.01274033,0.0076818,0.00659,0.02319855,0.02012947,0.0138,0.03845035,0.03077866,0.0263,0.0933209,0.05169269,0.0112,0.05103476,0.03154348,0.0146,0.0109418,0.00979709,0.0151,0.0353863,0.01374516,0.00573,0.02763907,0.02164849,0.00602,0.0380997,0.03533392,0.0223,0.03153423,0.0408245,0.0303,0.0452104,0.03477052,0.0333,0.04358148,0.04257679,0.0182,0.02974357,0.04523102,0.0249,0.06316162,0.06267691,0.0268,0.03930619,0.0339177,0.0141,0.0533894,0.04489812,0.0181,0.03761418,0.04329142,0.0331,0.08618327,0.05625561,0.026,0.03837259,0.04125317,0.00639,0.01364624,0.01732862,0.00335,0.1194577,0.253328,0.0646,0.08760358,0.1385192,0.0207,0.05523906,0.07262189,0.0144,0.06142068,0.1022894,0.0233,0.06142575,0.1401542,0.0151,0.06961831,0.09072779,0.0233,0.08144024,0.1818203,0.0301,0.09197665,0.1373063,0.017,0.1353675,0.07991225,0.0256,0.1203633,0.07249518,0.0537,0.04093637,0.04501407,0.018,0.06033737,0.05812076,0.0309,0.1292633,0.05642902,0.0388,0.04161164,0.02120081,0.0274,0.0479839,0.02948491,0.0244,0.06605318,0.03145786,0.0181,0.03983837,0.03176194,0.0166,0.02745627,0.01469625,0.0176,0.04436974,0.05088025,0.0151,0.02126988,0.04829586,0.0112,0.01951089,0.02631499,0.0196,0.0231113,0.01781804,0.013,0.01540792,0.02847302,0.0197,0.07045881,0.08881924,0.0221,0.01638053,0.03249826,0.0126,0.05129444,0.08164278,0.0623,0.04399335,0.1082485,0.0263,0.0845117,0.1251751,0.0188,0.06157856,0.1158772,0.0178,0.03138939,0.04924155,0.0261,0.07336314,0.07362171,0.0166,0.01394483,0.00946443,0.0091
2.5,0.03359132,0.03194499,0.018,0.0164067,0.02003045,0.0167,0.02984143,0.02439216,0.0125,0.05367997,0.06089294,0.0232,0.03313797,0.0448275,0.0263,0.03049258,0.03809574,0.0272,0.06050094,0.08655459,0.0345,0.02936273,0.06453358,0.0321,0.05722607,0.05703767,0.0194,0.07357074,0.05345619,0.0299,0.05549797,0.03686658,0.0155,0.00883053,0.00999202,0.0167,0.01871346,0.01491705,0.00885,0.00863759,0.01070817,0.00677,0.01512613,0.01220533,0.00744,0.01159789,0.00668249,0.00622,0.0224636,0.01585357,0.0132,0.03789451,0.03203916,0.0262,0.08864457,0.04909636,0.0105,0.05552931,0.03275588,0.017,0.00893826,0.00915883,0.0139,0.03346651,0.01267186,0.00608,0.02740493,0.01725533,0.00531,0.03480013,0.03293278,0.0225,0.03581008,0.04259593,0.0254,0.04474952,0.03596279,0.0289,0.03884823,0.04202606,0.0146,0.02517576,0.04249475,0.0284,0.06937906,0.06701088,0.0283,0.04163678,0.03667438,0.015,0.05105261,0.04132473,0.0169,0.03871968,0.04654745,0.027,0.07611673,0.05562437,0.0323,0.03609983,0.03818714,0.00654,0.01358855,0.01868535,0.00274,0.1241589,0.2376153,0.0636,0.08216657,0.1369809,0.0186,0.05269283,0.07037867,0.0154,0.05380088,0.0933875,0.0233,0.06797515,0.136103,0.0151,0.06401271,0.08926695,0.0242,0.07568645,0.1659901,0.0275,0.07946756,0.1270691,0.017,0.1399585,0.08250514,0.0262,0.1114153,0.08007614,0.0523,0.04416413,0.0403383,0.0157,0.05423104,0.05491644,0.035,0.1230659,0.05716898,0.0434,0.03906608,0.01957216,0.0254,0.04362253,0.02551967,0.0226,0.06200514,0.02599993,0.0168,0.03947163,0.02962744,0.0136,0.02708346,0.01292704,0.0164,0.03846772,0.04722633,0.0134,0.01908306,0.05011619,0.0107,0.01813424,0.02980559,0.0194,0.01847626,0.01605644,0.0124,0.01472728,0.02510037,0.0197,0.07206762,0.07805891,0.0176,0.01650894,0.03247632,0.0115,0.04854986,0.09197333,0.0588,0.03901231,0.09962354,0.0262,0.07784349,0.1145538,0.0192,0.06400315,0.1132006,0.0187,0.02758755,0.05311145,0.0205,0.07077551,0.0693398,0.0182,0.01338806,0.00998052,0.00784
2.6,0.03379202,0.02874005,0.015,0.01674857,0.01816258,0.016,0.0323821,0.02408951,0.0142,0.04699467,0.06113349,0.0256,0.032936,0.04341662,0.0278,0.02926346,0.04269139,0.0231,0.05007263,0.07282347,0.0338,0.02515653,0.06295228,0.0276,0.04794974,0.04944482,0.0184,0.07097053,0.05455732,0.0348,0.05338718,0.03893982,0.0152,0.00756565,0.00773911,0.0152,0.01929744,0.01198114,0.00959,0.00876472,0.01014099,0.00596,0.01379291,0.01362168,0.00793,0.01109341,0.00695049,0.00592,0.02089651,0.01364749,0.0128,0.04069798,0.03277503,0.0232,0.07157498,0.05456068,0.01,0.0538074,0.03634029,0.0173,0.00769316,0.00726941,0.0113,0.03109301,0.01113305,0.00682,0.02609291,0.01666674,0.00482,0.02610445,0.03096871,0.0215,0.03720709,0.04923471,0.021,0.04173965,0.03618161,0.0275,0.03308658,0.04274794,0.0154,0.02360085,0.03746475,0.0275,0.07054043,0.06749749,0.0248,0.04095244,0.03924581,0.0159,0.04797683,0.03639391,0.0147,0.03428234,0.04415997,0.0216,0.06571522,0.05774929,0.0395,0.03956403,0.03384867,0.00711,0.01196712,0.01775237,0.00255,0.1240743,0.2230015,0.066,0.0747361,0.1298516,0.018,0.05458453,0.07040706,0.0163,0.04923995,0.09343655,0.0211,0.06140487,0.1314626,0.0161,0.07160268,0.08447773,0.0241,0.06863452,0.1495693,0.0244,0.07354618,0.117026,0.0159,0.1348417,0.07681103,0.0262,0.1031654,0.08524436,0.0516,0.04900194,0.03585145,0.0152,0.05548161,0.05156958,0.0375,0.1072759,0.06348502,0.0453,0.03629074,0.01855956,0.0239,0.04112038,0.02704279,0.0216,0.05865214,0.02188262,0.0184,0.03809865,0.02939236,0.012,0.02213835,0.01298241,0.0156,0.03217451,0.0456126,0.0145,0.01777246,0.05210945,0.00905,0.0176208,0.03131986,0.0192,0.01607908,0.01720227,0.0136,0.01433644,0.02567225,0.02,0.07288124,0.07057157,0.0163,0.01535888,0.03097765,0.00981,0.05108214,0.1031838,0.0606,0.03795215,0.09111586,0.0253,0.07072517,0.1084974,0.0207,0.06444325,0.1058146,0.0194,0.02329621,0.05542716,0.0173,0.06781725,0.0678796,0.0171,0.01194102,0.0097498,0.00665
2.8,0.0350591,0.02517756,0.0144,0.01727936,0.01804898,0.0146,0.0271452,0.02532042,0.0165,0.0540035,0.04311613,0.0241,0.03409503,0.03984467,0.031,0.04186917,0.04584398,0.0305,0.04039819,0.06554738,0.0237,0.02380297,0.05017226,0.0228,0.03689125,0.03843388,0.0147,0.06444109,0.05270849,0.0321,0.05017105,0.02997324,0.00941,0.00552238,0.00778219,0.00907,0.01657597,0.01005502,0.00928,0.0094189,0.00949777,0.00479,0.00891761,0.01508622,0.00856,0.01288819,0.0075232,0.00539,0.01773707,0.01424656,0.0111,0.02783637,0.03317435,0.0187,0.05460588,0.06929885,0.0138,0.04477603,0.03640509,0.0153,0.0088526,0.00691119,0.00934,0.02589967,0.01159793,0.00552,0.02798453,0.01655237,0.00352,0.02037674,0.04219194,0.0273,0.03533452,0.04187895,0.0222,0.02842282,0.03287726,0.0226,0.04068202,0.03778729,0.0178,0.02688788,0.03507034,0.0247,0.0548436,0.04617213,0.0237,0.03456949,0.03772144,0.0148,0.04727871,0.03921323,0.0153,0.03191972,0.04162531,0.017,0.07576281,0.06309345,0.0405,0.03982075,0.03569376,0.00529,0.00776504,0.01380075,0.00205,0.1608157,0.2123773,0.0671,0.06523249,0.1110743,0.0152,0.05052902,0.06292272,0.0107,0.05897752,0.08077063,0.0193,0.05277463,0.1190165,0.0148,0.07433126,0.07377393,0.0225,0.0714332,0.111076,0.0179,0.07584582,0.09321232,0.0119,0.1028891,0.05961954,0.0276,0.08915734,0.068146,0.0492,0.05660151,0.0297195,0.0129,0.05186093,0.04615732,0.0319,0.09223209,0.06370007,0.0458,0.02898629,0.01694521,0.026,0.03500247,0.0298121,0.0212,0.04974484,0.01990302,0.0237,0.03158587,0.02937975,0.00933,0.02021286,0.01271616,0.0156,0.02380855,0.04136969,0.0168,0.01998124,0.0560445,0.0104,0.02013696,0.03065516,0.0207,0.0145578,0.01786555,0.015,0.01855913,0.02488533,0.02,0.07127349,0.05044912,0.0155,0.01475892,0.02459111,0.00924,0.04742977,0.1123557,0.0609,0.03883405,0.07066943,0.0228,0.05659035,0.0939421,0.022,0.05855604,0.08184502,0.0165,0.02983035,0.05300888,0.0174,0.06162151,0.06713579,0.0121,0.01065687,0.0076088,0.00715
3.0,0.03413772,0.0231888,0.0147,0.01800478,0.02092987,0.0129,0.01932648,0.03372683,0.0162,0.04297338,0.04322524,0.0328,0.04375001,0.03533282,0.029,0.04148206,0.04032584,0.0289,0.04018572,0.08437119,0.0208,0.02436629,0.03565643,0.0261,0.03271772,0.03707875,0.0105,0.04557284,0.04872559,0.0217,0.05200926,0.02064347,0.00952,0.00618418,0.00603697,0.00592,0.01537789,0.00916905,0.00741,0.00884654,0.00688718,0.00512,0.00854595,0.0134659,0.0079,0.01235159,0.00739391,0.00684,0.01395688,0.0126024,0.00915,0.01990489,0.03152091,0.013,0.04752487,0.07193219,0.0175,0.03071434,0.0294804,0.0162,0.00912037,0.00783251,0.00995,0.02037274,0.00970655,0.00827,0.02898017,0.01585249,0.0023,0.0227596,0.04470495,0.0263,0.03515233,0.03043825,0.0272,0.02540512,0.0273033,0.0194,0.03635294,0.03417738,0.0176,0.0316388,0.03940861,0.0192,0.03960489,0.05005945,0.0225,0.02603522,0.03202504,0.0166,0.03484933,0.03464441,0.0142,0.03434655,0.04657641,0.0162,0.06376036,0.06396089,0.0365,0.04352218,0.03906821,0.00461,0.00519963,0.01081623,0.00162,0.1633999,0.1580043,0.0573,0.06578784,0.0950752,0.0136,0.04267696,0.05035952,0.0103,0.05028185,0.06804732,0.0178,0.04704605,0.09306588,0.0118,0.06273479,0.05681637,0.0189,0.06697033,0.07929239,0.014,0.07014941,0.07165328,0.0116,0.07160424,0.05575214,0.0246,0.07497644,0.0568152,0.0457,0.05727661,0.02324727,0.0138,0.04319913,0.04960538,0.0313,0.0782861,0.05631668,0.0429,0.02776602,0.01737334,0.0238,0.03310013,0.02846316,0.0232,0.04633498,0.0191028,0.0255,0.02362771,0.02757283,0.00846,0.02018388,0.01322085,0.0162,0.02690369,0.03978042,0.0166,0.02172215,0.05506333,0.0114,0.02633759,0.03215575,0.019,0.01497014,0.0193745,0.0181,0.01677995,0.02093895,0.0204,0.06831201,0.03368087,0.0132,0.01458337,0.01710859,0.00871,0.0354907,0.1071905,0.0519,0.03808293,0.05737605,0.0172,0.04779296,0.07676995,0.0192,0.04922329,0.06499985,0.0152,0.03029593,0.04639314,0.0143,0.05667387,0.04655289,0.0111,0.01106335,0.00756822,0.00756
3.2,0.03033655,0.01931577,0.0163,0.02001999,0.02229333,0.0103,0.01452381,0.03039263,0.0176,0.04685105,0.05066235,0.0268,0.04143855,0.02952779,0.0307,0.03956838,0.03027717,0.0228,0.03258787,0.06924257,0.021,0.0269153,0.03399654,0.0294,0.02267044,0.03602597,0.0116,0.04119835,0.04433547,0.0174,0.03650374,0.02480389,0.00885,0.00591779,0.00576379,0.00462,0.0114525,0.01000276,0.00543,0.00644998,0.00640902,0.00464,0.00883891,0.01130258,0.00605,0.01166371,0.00681749,0.00919,0.00987904,0.01093266,0.00797,0.01631733,0.02977256,0.0162,0.04307108,0.05848617,0.0181,0.02383376,0.02446563,0.0133,0.00885667,0.00605967,0.00913,0.01623263,0.00915586,0.00957,0.02581399,0.01428393,0.00186,0.02535975,0.03399161,0.03,0.03456315,0.02640015,0.0287,0.0255222,0.02375107,0.0189,0.03856289,0.02359265,0.017,0.03098607,0.04432254,0.0169,0.03988581,0.0394759,0.0215,0.02235059,0.02632401,0.0141,0.02683231,0.02556985,0.0125,0.03989404,0.03259647,0.02,0.05196908,0.05589861,0.0304,0.03848504,0.03456498,0.00394,0.00436688,0.0090612,0.00138,0.1516107,0.1331176,0.0441,0.058665,0.08506193,0.0114,0.03937121,0.04652022,0.00909,0.04600496,0.04926175,0.015,0.03804343,0.06895591,0.00914,0.05180952,0.04652957,0.0151,0.0594365,0.06470793,0.0121,0.05462131,0.06168876,0.0134,0.05421808,0.05521296,0.0259,0.0582189,0.05648923,0.0339,0.05546009,0.01432876,0.014,0.04409654,0.05319082,0.0285,0.06793224,0.05168551,0.0365,0.02994864,0.01814428,0.0223,0.03278204,0.02255291,0.0246,0.04480515,0.01848823,0.0264,0.01999076,0.02643464,0.00926,0.02184444,0.01261432,0.0161,0.02367463,0.0398823,0.0136,0.01943959,0.0539601,0.0146,0.03279958,0.03696088,0.0162,0.01192509,0.02066426,0.0191,0.01336814,0.02027166,0.0207,0.06399699,0.02537005,0.012,0.01327786,0.01324137,0.0082,0.0308493,0.09707248,0.0413,0.03357315,0.05141389,0.0149,0.04371124,0.06190975,0.0145,0.04460486,0.05236816,0.0124,0.02843009,0.04199885,0.0104,0.05461,0.03621927,0.0127,0.00947933,0.00659756,0.00757
3.4,0.02375357,0.016632,0.0175,0.02210712,0.02114631,0.00843,0.01337303,0.02433727,0.0189,0.04492979,0.06278583,0.0255,0.04353379,0.03255196,0.0367,0.03687657,0.0276172,0.019,0.037985,0.04993203,0.0198,0.02541152,0.03439634,0.0288,0.02231548,0.0393398,0.0127,0.04106317,0.04044192,0.017,0.03622852,0.02374796,0.00966,0.00488292,0.00446498,0.00409,0.0104961,0.00914871,0.00537,0.00396353,0.00562255,0.00431,0.00784829,0.01010425,0.00661,0.01037701,0.00569258,0.01,0.0073923,0.01199789,0.00724,0.01484887,0.03056379,0.017,0.0299962,0.0468407,0.0152,0.01920861,0.02311887,0.0127,0.00575034,0.00545052,0.00587,0.01233003,0.00889143,0.00872,0.02447661,0.00960099,0.00168,0.01983813,0.03201631,0.0316,0.03177956,0.02820045,0.0302,0.02822151,0.02409807,0.0187,0.0322974,0.02220323,0.0153,0.02602375,0.04166814,0.0163,0.03285064,0.04035848,0.019,0.01790985,0.02312791,0.0131,0.02141346,0.01993469,0.0141,0.04659834,0.03146581,0.0224,0.05001946,0.04330809,0.0359,0.03266666,0.04259775,0.00365,0.00362226,0.00630689,0.00146,0.1361483,0.1166553,0.0365,0.05717208,0.07554532,0.0107,0.03850581,0.04532155,0.00865,0.0424131,0.04242874,0.015,0.03656493,0.0566206,0.0111,0.05156238,0.03893397,0.0146,0.05304599,0.05568118,0.0143,0.04353251,0.05775119,0.0128,0.04463466,0.05408613,0.0247,0.05584745,0.06294678,0.025,0.05147734,0.01289509,0.0126,0.04884332,0.05321834,0.027,0.06400581,0.05311235,0.0304,0.03238406,0.01693147,0.0196,0.03283925,0.02009284,0.022,0.04311628,0.0179887,0.0227,0.01660796,0.0280219,0.0101,0.02265903,0.01136639,0.0146,0.02066616,0.04006401,0.0101,0.02154821,0.05183714,0.0135,0.03160534,0.03689797,0.013,0.01227571,0.01993788,0.0169,0.01122221,0.02222724,0.0195,0.05844723,0.01946265,0.0105,0.01230564,0.01173234,0.00819,0.03026167,0.0864949,0.0355,0.02966543,0.05116311,0.0157,0.048079,0.05235166,0.0112,0.04293434,0.04381438,0.0108,0.02958771,0.04015639,0.00922,0.05003462,0.0297942,0.015,0.01003775,0.00519546,0.00642
3.5,0.02279435,0.01594308,0.0169,0.02251956,0.02049406,0.00811,0.01271319,0.02350791,0.0173,0.04254194,0.06309815,0.024,0.0443247,0.03784199,0.0373,0.03254088,0.02792339,0.0202,0.04443676,0.04737335,0.0174,0.02505268,0.0340053,0.03,0.02361587,0.03705113,0.0109,0.03568371,0.03731719,0.0156,0.03787249,0.02614763,0.00977,0.00492012,0.00373369,0.00416,0.00975767,0.00838595,0.00547,0.00366189,0.00521184,0.00426,0.00772571,0.00979092,0.00709,0.01103611,0.00522901,0.00987,0.00686579,0.01179458,0.00685,0.01318421,0.02861018,0.0151,0.02454862,0.04199181,0.0136,0.01697147,0.02204467,0.0127,0.0049474,0.00583549,0.00527,0.0106381,0.00788836,0.0081,0.02392567,0.00967069,0.00163,0.01939058,0.02955171,0.0298,0.0280847,0.02795691,0.0297,0.02637126,0.02471213,0.0166,0.02761129,0.0218079,0.0157,0.02322845,0.04051025,0.0147,0.03209541,0.03946684,0.019,0.01566377,0.0210875,0.014,0.01860245,0.01727153,0.0143,0.04104669,0.03229195,0.0213,0.05186601,0.04494146,0.037,0.03070159,0.0428464,0.0037,0.00317779,0.00560531,0.00134,0.1275142,0.1096996,0.0354,0.05946755,0.06977068,0.0113,0.0385031,0.04404051,0.00926,0.04026403,0.0395576,0.0152,0.03562547,0.05346145,0.0118,0.04926233,0.03659993,0.0144,0.05243099,0.05409679,0.0155,0.04184497,0.05634464,0.0137,0.04746634,0.05408403,0.0225,0.05528193,0.06643864,0.0241,0.04867807,0.01442272,0.0123,0.04654828,0.05506577,0.0233,0.06244687,0.05349995,0.0263,0.03341273,0.01611401,0.0185,0.03212476,0.01989086,0.0204,0.04179866,0.01732652,0.0211,0.01519278,0.02941638,0.0103,0.02385769,0.01084123,0.0147,0.01881568,0.03989326,0.0101,0.02193781,0.0493944,0.0129,0.02832678,0.03514265,0.0125,0.01178008,0.01895758,0.0156,0.01083196,0.02265711,0.0179,0.0554295,0.01887026,0.0101,0.01374919,0.01103886,0.00809,0.03367712,0.08176903,0.0333,0.02807566,0.05166147,0.0153,0.05281515,0.04928064,0.0111,0.04167353,0.04080475,0.0111,0.03043001,0.03977246,0.00976,0.05103166,0.02721859,0.0161,0.01008004,0.00539388,0.00627
3.6,0.02120694,0.0167056,0.0155,0.02226624,0.01941638,0.00782,0.01330201,0.02266945,0.0155,0.04155123,0.06071706,0.0264,0.04473577,0.04065495,0.0388,0.02874605,0.02741313,0.0236,0.0466044,0.04468106,0.0156,0.02391967,0.0376226,0.0328,0.02428437,0.03415152,0.00838,0.02814224,0.03393918,0.0136,0.03757279,0.02867682,0.00999,0.00503412,0.00331216,0.0044,0.00865244,0.00770927,0.00556,0.0036024,0.00465489,0.00396,0.00712925,0.00900359,0.00735,0.01085148,0.00477477,0.00936,0.00665013,0.01152118,0.0068,0.01105939,0.02709631,0.0129,0.02414398,0.04252134,0.0132,0.01612752,0.01973818,0.013,0.00496268,0.0060789,0.00509,0.00942176,0.006756,0.00774,0.02308024,0.00971425,0.00151,0.02105931,0.02982563,0.0293,0.02341637,0.02773353,0.0278,0.02317321,0.02411171,0.0148,0.02253131,0.02288603,0.0143,0.02286102,0.03753928,0.0132,0.03017353,0.03507349,0.0179,0.01548228,0.01830532,0.0142,0.01581434,0.01739872,0.0127,0.03461459,0.03202838,0.0188,0.05066248,0.04446208,0.0368,0.02959516,0.03924225,0.0033,0.00280778,0.004856,0.00116,0.118681,0.1022255,0.0336,0.06028464,0.0672959,0.012,0.03731808,0.04175232,0.00964,0.03810662,0.03652525,0.0151,0.03463289,0.05193195,0.0124,0.04596641,0.03591438,0.0141,0.05196096,0.05229674,0.0161,0.04067456,0.05455352,0.0139,0.05020342,0.05903548,0.0197,0.05412842,0.06686619,0.0231,0.04582289,0.016551,0.0121,0.0413605,0.05741219,0.0243,0.06009414,0.05636341,0.0242,0.03385298,0.01540039,0.0174,0.03090941,0.02000295,0.0188,0.04005619,0.01765462,0.02,0.01402568,0.02997203,0.0108,0.0239978,0.01081798,0.015,0.01851717,0.03927359,0.0118,0.02170582,0.04617863,0.0128,0.02791635,0.03271852,0.0132,0.01177646,0.01921194,0.0144,0.01080725,0.02313659,0.0162,0.05252482,0.01849831,0.00982,0.01521272,0.01032177,0.00851,0.0381355,0.07761597,0.03,0.02625935,0.05162863,0.0144,0.05322064,0.04669584,0.0125,0.03993537,0.0382478,0.011,0.03073492,0.03923624,0.00998,0.05079177,0.02445133,0.0167,0.00958672,0.00563763,0.00626
3.8,0.02352062,0.01749726,0.0123,0.02057264,0.01716154,0.00927,0.01429436,0.01864013,0.0116,0.03553114,0.04887944,0.0313,0.04280341,0.03862275,0.0435,0.02348474,0.02430798,0.03,0.04775787,0.04336309,0.0129,0.01865192,0.03991514,0.0363,0.02281106,0.03172081,0.00666,0.01729658,0.03339318,0.0126,0.03539752,0.02929984,0.00944,0.00579774,0.00305608,0.00425,0.00893923,0.00669675,0.00643,0.00313698,0.00445668,0.00397,0.00546123,0.00752702,0.00628,0.01084192,0.00438211,0.00838,0.00624183,0.0109889,0.00732,0.01124458,0.02609703,0.00933,0.024164,0.04051216,0.0156,0.01368949,0.01530292,0.0121,0.00565395,0.00602793,0.00466,0.00786962,0.00472033,0.00752,0.01909687,0.01011632,0.00116,0.02109148,0.03678051,0.0315,0.01895257,0.02963082,0.0246,0.01974549,0.02369402,0.0129,0.01559162,0.0234033,0.0122,0.02271462,0.03040762,0.0104,0.0280104,0.02761817,0.0153,0.0131103,0.01362387,0.0125,0.01588993,0.01542842,0.0109,0.02997221,0.03451154,0.0189,0.04692652,0.03538126,0.0405,0.02791958,0.03769062,0.00301,0.00238136,0.00415974,0.000943,0.1142376,0.08504419,0.029,0.05825724,0.05956145,0.0121,0.03628435,0.04039695,0.0101,0.03350092,0.03598301,0.014,0.03594954,0.04825244,0.0141,0.04170791,0.0335219,0.0144,0.04566194,0.04743778,0.0158,0.03915429,0.04911152,0.016,0.05298474,0.06393374,0.016,0.04966116,0.06724464,0.021,0.04041356,0.01960518,0.0133,0.03413476,0.05988194,0.024,0.05309193,0.0609295,0.0224,0.03319327,0.01627116,0.0152,0.0292116,0.01937046,0.0182,0.03555999,0.01545187,0.0185,0.01581689,0.03167308,0.0122,0.02183771,0.01122041,0.0149,0.01744391,0.03631407,0.0147,0.02004471,0.03910527,0.0149,0.02591967,0.02878844,0.0122,0.01143429,0.02010678,0.0123,0.01014373,0.02215173,0.0161,0.04778003,0.01965498,0.0106,0.01635374,0.00940722,0.00988,0.04588862,0.07053953,0.0255,0.02333967,0.04871055,0.0167,0.04918814,0.04919497,0.0143,0.03609885,0.03347334,0.0118,0.02967434,0.03637552,0.0113,0.04741898,0.01902577,0.0158,0.00801053,0.00580108,0.00785
4.0,0.02361637,0.01526926,0.0103,0.01760437,0.01618266,0.00975,0.01567792,0.01976304,0.011,0.02487325,0.04691864,0.0323,0.03470207,0.03163161,0.0439,0.0224714,0.0216628,0.0319,0.04102436,0.0414329,0.00909,0.01468024,0.04165116,0.0329,0.01793651,0.02586406,0.00657,0.01599361,0.03459272,0.0119,0.03414826,0.02245622,0.00786,0.00612345,0.0039167,0.00368,0.00732057,0.00609115,0.00644,0.00216458,0.00465964,0.00542,0.0055553,0.00653861,0.0049,0.01019539,0.00454342,0.00775,0.00623386,0.00884068,0.00636,0.01065526,0.02142024,0.0064,0.0256039,0.03565583,0.0137,0.0126008,0.01427321,0.0109,0.00528906,0.00627505,0.00478,0.00823663,0.00392282,0.00679,0.01814525,0.01276584,0.000914,0.01908742,0.03705688,0.0301,0.01837227,0.02922434,0.0217,0.01716099,0.02570987,0.0126,0.01358804,0.02026107,0.0104,0.02130869,0.02645856,0.00738,0.02441971,0.02153951,0.0145,0.01185442,0.01288615,0.011,0.01496385,0.01211891,0.0085,0.021346,0.02878839,0.0215,0.04777093,0.03906776,0.041,0.0317653,0.02948693,0.00344,0.00219648,0.00385431,0.000839,0.1052469,0.07871907,0.0243,0.05273486,0.05409949,0.0129,0.03242793,0.03794467,0.0119,0.02749919,0.03321554,0.0124,0.03960403,0.04307728,0.0144,0.03874677,0.0298363,0.0142,0.0442302,0.04134566,0.0145,0.03980971,0.0418187,0.0166,0.0597019,0.06253964,0.0134,0.04607785,0.06829377,0.0196,0.03490319,0.01784142,0.0143,0.03472702,0.0593322,0.0215,0.04485055,0.05878173,0.02,0.03115175,0.0163328,0.0168,0.02958642,0.02142154,0.0186,0.03060765,0.01353084,0.0165,0.01797355,0.03337142,0.013,0.01911169,0.00972165,0.0141,0.01662866,0.03165854,0.0157,0.01841871,0.03275754,0.0145,0.02253702,0.02498511,0.0104,0.01168435,0.01964708,0.0119,0.00970189,0.02022541,0.0155,0.04422273,0.02401482,0.0128,0.01589555,0.01138439,0.0112,0.04874987,0.06383969,0.0255,0.02209975,0.04270216,0.0169,0.04608522,0.05521047,0.0147,0.03267063,0.03222096,0.0121,0.02825473,0.03119578,0.0118,0.04176873,0.01773115,0.014,0.00782055,0.00556139,0.00864
