
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2021-03-15


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, 0.0
Rrup Max (km):, 40.0
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 
Earthquake Name:, Northridge-01
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, SRSS
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
10.0,0.00588381,0.01802912,0.00192018,0.00128412,0.00085756,0.0012164,0.00862422,0.00318476,0.00945948,0.00106021,0.00221256,0.00934889,0.00931554,0.00963764,0.00179905,0.00057283,0.00389314,0.02231594,0.02143042,0.00425001,0.00385438,0.00372493,0.00495896,0.00236265,0.0018767,0.00271006,0.00163311,0.00346771,0.00232883,0.00285678,0.00140745,0.0020553,0.00124259,0.00210629,0.00224353,0.0012099,0.00318222,0.01058929,0.00184841,0.00388127,0.0015417,0.00469181,0.0013895,0.00291864,0.01380569,0.00171152,0.00348032,0.00430303,0.00383773,0.0023882,0.00392817,0.00273795,0.00133258,0.00149451,0.0012908,0.00122496,0.00178532,0.00114352,0.00114387,0.00665751,0.00344658,0.00043386,0.00783944,0.01983114,0.03138252,0.01327034,0.00362745,0.003186,0.00850021,0.00817729,0.00759108,0.00069879,0.00856458,0.02025289,0.0021448,0.00055802,0.00959537,0.00523171,0.0044307,0.00716387,0.00373132,0.02082343,0.02054461,0.01905868,0.02686894,0.00264928,0.0018264
11.0,0.00465668,0.01431749,0.00151456,0.00102131,0.0007044,0.00099248,0.00653073,0.00254455,0.00731477,0.00084808,0.00161357,0.0072625,0.00767116,0.00802826,0.00135213,0.00047261,0.00284668,0.01807922,0.01660377,0.00342235,0.00310941,0.00318824,0.00388742,0.00205762,0.00148311,0.00207109,0.00130067,0.00268286,0.0018854,0.00224461,0.00107824,0.00162769,0.00102607,0.00163284,0.00173831,0.00100605,0.00245756,0.00833669,0.00151297,0.00318058,0.00121769,0.00395743,0.00119785,0.00236058,0.01070752,0.00133686,0.00220206,0.00311992,0.00265263,0.00171343,0.00277807,0.00200733,0.00105868,0.00118339,0.00104749,0.00096416,0.00139549,0.00088571,0.00092987,0.00577249,0.00265828,0.00034651,0.00623824,0.01558821,0.02462368,0.01139508,0.00279966,0.00261607,0.00708157,0.00668023,0.0062184,0.00056687,0.00620391,0.01633101,0.00140762,0.00045263,0.00745034,0.00416929,0.00358193,0.00616463,0.00276592,0.01666533,0.01631275,0.01539255,0.02074466,0.00191739,0.00148346
12.0,0.0037738,0.01167889,0.00121943,0.00081929,0.0005864,0.00089634,0.00537287,0.00207757,0.00588804,0.00069141,0.0013172,0.00575862,0.00639048,0.006634,0.00110503,0.00039596,0.00212816,0.01493051,0.01314727,0.00270857,0.00256931,0.00283353,0.003104,0.00186613,0.00119673,0.00169278,0.00110277,0.00220131,0.00157348,0.00181989,0.00083711,0.00132107,0.00086141,0.00132217,0.00133851,0.00081712,0.00199946,0.00674352,0.00125985,0.00265964,0.00099662,0.00290397,0.00103224,0.00196632,0.00869585,0.0010668,0.00163939,0.00234731,0.00186752,0.00126522,0.00213396,0.00184149,0.00084778,0.00093676,0.00085556,0.00077933,0.00113877,0.00072325,0.00078086,0.00424395,0.00211821,0.00027176,0.00521727,0.01251694,0.01967963,0.00918644,0.00222255,0.00218917,0.00599325,0.00546477,0.00519021,0.00047122,0.0040616,0.01360745,0.00098151,0.00037351,0.00601782,0.0034225,0.00293819,0.00532222,0.00228223,0.01358995,0.01322819,0.01266017,0.01731575,0.00141475,0.00123117
13.0,0.00313272,0.00970532,0.00101119,0.00068245,0.00049175,0.00074306,0.00438452,0.00172745,0.00494124,0.00057325,0.00113689,0.00466414,0.00538491,0.00551296,0.0009158,0.00033634,0.00179869,0.0125932,0.01061704,0.00216306,0.00216377,0.0024437,0.00252965,0.00168842,0.00098839,0.00139016,0.00095745,0.00175665,0.00133994,0.00150646,0.00068658,0.00111135,0.00073332,0.00112047,0.00107495,0.00073687,0.0017182,0.00580064,0.00105898,0.00225842,0.00083704,0.00211577,0.00083358,0.00173882,0.00722597,0.0008541,0.0013189,0.00190514,0.00143835,0.00098147,0.00169185,0.00156418,0.00068827,0.00074835,0.00070586,0.00066223,0.00093807,0.00059994,0.00067233,0.00375143,0.00173362,0.00022343,0.00445473,0.01024426,0.01605853,0.00723437,0.00178443,0.00185925,0.0051388,0.00449491,0.00439988,0.00039893,0.003058,0.01151442,0.00084248,0.00031432,0.00496964,0.00286157,0.00244326,0.0043485,0.00200173,0.01126099,0.0109246,0.01057768,0.01482123,0.00114333,0.00103919
14.0,0.00264058,0.00819563,0.00085078,0.00058903,0.00041504,0.00058973,0.00358732,0.00151896,0.00431203,0.00048237,0.00097277,0.00385636,0.00458757,0.00461554,0.00076963,0.00029053,0.0015503,0.01080352,0.0088745,0.00177447,0.00185023,0.00206684,0.00210258,0.00151197,0.00083554,0.00115309,0.00082999,0.00147716,0.00115753,0.00126966,0.00064201,0.00096226,0.00063178,0.00096728,0.00090826,0.00061961,0.00148164,0.00500378,0.00089911,0.00194136,0.00071297,0.0017159,0.00072677,0.0014969,0.0061164,0.00069122,0.00109731,0.00158736,0.00114504,0.00079978,0.00137317,0.00127388,0.00056769,0.0006065,0.00058986,0.00056611,0.00078231,0.00050542,0.00058689,0.0033166,0.00144984,0.00018794,0.00381052,0.00852604,0.01339796,0.00577909,0.00145498,0.0015986,0.00445512,0.00373083,0.00377901,0.00034272,0.00232637,0.009901,0.00071971,0.00026926,0.00416253,0.00242096,0.00205747,0.00344221,0.00168538,0.00946262,0.00916583,0.00895938,0.0126744,0.00099989,0.00088927
15.0,0.00225789,0.00703457,0.00072472,0.00051931,0.00035385,0.00047335,0.00295862,0.00134632,0.00378292,0.0004112,0.00083176,0.00327168,0.00394771,0.00390028,0.0006553,0.0002533,0.00135568,0.00936926,0.00781119,0.00150092,0.00160191,0.00173528,0.00177856,0.00134794,0.00071995,0.000968,0.00071535,0.00127048,0.00101092,0.0010866,0.00058034,0.0008487,0.00054994,0.00084135,0.00076979,0.00050256,0.00128533,0.00438695,0.00077226,0.00168592,0.00061913,0.00134983,0.00063567,0.00126425,0.00531,0.00056744,0.00091961,0.00134093,0.00092939,0.00066132,0.00116,0.00102127,0.00047573,0.00049966,0.00049955,0.0004874,0.00066101,0.00043188,0.00051562,0.00275481,0.00123387,0.00016036,0.00325112,0.00720087,0.01132798,0.00484258,0.00120609,0.0013887,0.00389931,0.00313051,0.00328218,0.00029812,0.00201628,0.00862898,0.00062145,0.00023442,0.00353396,0.0020678,0.00175268,0.00279731,0.00143112,0.00805022,0.00779628,0.00768005,0.01087839,0.00087707,0.00076977
20.0,0.00120303,0.00376306,0.0003846,0.00029416,0.00019617,0.00030193,0.00146384,0.00078369,0.00212377,0.0002209,0.00041511,0.00167167,0.0021063,0.00193042,0.00034202,0.00014186,0.00078045,0.00519007,0.00457811,0.00083101,0.00088623,0.00085202,0.0009327,0.00077236,0.00039696,0.0004774,0.00036386,0.00066277,0.00057322,0.0005856,0.00031152,0.00049867,0.00030864,0.00045945,0.00038671,0.00029662,0.00070033,0.00240414,0.00042364,0.00093241,0.00034399,0.00061518,0.0003511,0.00081336,0.00305232,0.00026211,0.00044263,0.000684,0.00044165,0.00031561,0.00059947,0.00045484,0.00025209,0.00025424,0.00026391,0.00026047,0.00035283,0.00023724,0.00028572,0.00111211,0.00065447,8.628e-05,0.00158698,0.00373333,0.00569858,0.00275699,0.000592,0.00077107,0.00222869,0.00155909,0.00183272,0.0001696,0.00106669,0.00484968,0.00032745,0.00013343,0.00183355,0.00106607,0.00090271,0.00149023,0.00078655,0.00431797,0.0040415,0.00407296,0.00559387,0.00048682,0.00042386

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-942 Horizontal-1 pSa (g),RSN-942 Horizontal-2 pSa (g),RSN-942 Vertical pSa (g),RSN-945 Horizontal-1 pSa (g),RSN-945 Horizontal-2 pSa (g),RSN-945 Vertical pSa (g),RSN-947 Horizontal-1 pSa (g),RSN-947 Horizontal-2 pSa (g),RSN-947 Vertical pSa (g),RSN-949 Horizontal-1 pSa (g),RSN-949 Horizontal-2 pSa (g),RSN-949 Vertical pSa (g),RSN-952 Horizontal-1 pSa (g),RSN-952 Horizontal-2 pSa (g),RSN-952 Vertical pSa (g),RSN-953 Horizontal-1 pSa (g),RSN-953 Horizontal-2 pSa (g),RSN-953 Vertical pSa (g),RSN-954 Horizontal-1 pSa (g),RSN-954 Horizontal-2 pSa (g),RSN-954 Vertical pSa (g),RSN-957 Horizontal-1 pSa (g),RSN-957 Horizontal-2 pSa (g),RSN-957 Vertical pSa (g),RSN-959 Horizontal-1 pSa (g),RSN-959 Horizontal-2 pSa (g),RSN-959 Vertical pSa (g),RSN-960 Horizontal-1 pSa (g),RSN-960 Horizontal-2 pSa (g),RSN-960 Vertical pSa (g),RSN-963 Horizontal-1 pSa (g),RSN-963 Horizontal-2 pSa (g),RSN-963 Vertical pSa (g),RSN-971 Horizontal-1 pSa (g),RSN-971 Horizontal-2 pSa (g),RSN-971 Vertical pSa (g),RSN-974 Horizontal-1 pSa (g),RSN-974 Horizontal-2 pSa (g),RSN-974 Vertical pSa (g),RSN-978 Horizontal-1 pSa (g),RSN-978 Horizontal-2 pSa (g),RSN-978 Vertical pSa (g),RSN-982 Horizontal-1 pSa (g),RSN-982 Horizontal-2 pSa (g),RSN-982 Vertical pSa (g),RSN-983 Horizontal-1 pSa (g),RSN-983 Horizontal-2 pSa (g),RSN-983 Vertical pSa (g),RSN-985 Horizontal-1 pSa (g),RSN-985 Horizontal-2 pSa (g),RSN-985 Vertical pSa (g),RSN-986 Horizontal-1 pSa (g),RSN-986 Horizontal-2 pSa (g),RSN-986 Vertical pSa (g),RSN-987 Horizontal-1 pSa (g),RSN-987 Horizontal-2 pSa (g),RSN-987 Vertical pSa (g),RSN-988 Horizontal-1 pSa (g),RSN-988 Horizontal-2 pSa (g),RSN-988 Vertical pSa (g),RSN-989 Horizontal-1 pSa (g),RSN-989 Horizontal-2 pSa (g),RSN-989 Vertical pSa (g),RSN-990 Horizontal-1 pSa (g),RSN-990 Horizontal-2 pSa (g),RSN-990 Vertical pSa (g),RSN-991 Horizontal-1 pSa (g),RSN-991 Horizontal-2 pSa (g),RSN-991 Vertical pSa (g),RSN-992 Horizontal-1 pSa (g),RSN-992 Horizontal-2 pSa (g),RSN-992 Vertical pSa (g),RSN-993 Horizontal-1 pSa (g),RSN-993 Horizontal-2 pSa (g),RSN-993 Vertical pSa (g),RSN-995 Horizontal-1 pSa (g),RSN-995 Horizontal-2 pSa (g),RSN-995 Vertical pSa (g),RSN-996 Horizontal-1 pSa (g),RSN-996 Horizontal-2 pSa (g),RSN-996 Vertical pSa (g),RSN-997 Horizontal-1 pSa (g),RSN-997 Horizontal-2 pSa (g),RSN-997 Vertical pSa (g),RSN-998 Horizontal-1 pSa (g),RSN-998 Horizontal-2 pSa (g),RSN-998 Vertical pSa (g),RSN-999 Horizontal-1 pSa (g),RSN-999 Horizontal-2 pSa (g),RSN-999 Vertical pSa (g),RSN-1000 Horizontal-1 pSa (g),RSN-1000 Horizontal-2 pSa (g),RSN-1000 Vertical pSa (g),RSN-1001 Horizontal-1 pSa (g),RSN-1001 Horizontal-2 pSa (g),RSN-1001 Vertical pSa (g),RSN-1002 Horizontal-1 pSa (g),RSN-1002 Horizontal-2 pSa (g),RSN-1002 Vertical pSa (g),RSN-1003 Horizontal-1 pSa (g),RSN-1003 Horizontal-2 pSa (g),RSN-1003 Vertical pSa (g),RSN-1004 Horizontal-1 pSa (g),RSN-1004 Horizontal-2 pSa (g),RSN-1004 Vertical pSa (g),RSN-1005 Horizontal-1 pSa (g),RSN-1005 Horizontal-2 pSa (g),RSN-1005 Vertical pSa (g),RSN-1006 Horizontal-1 pSa (g),RSN-1006 Horizontal-2 pSa (g),RSN-1006 Vertical pSa (g),RSN-1007 Horizontal-1 pSa (g),RSN-1007 Horizontal-2 pSa (g),RSN-1007 Vertical pSa (g),RSN-1008 Horizontal-1 pSa (g),RSN-1008 Horizontal-2 pSa (g),RSN-1008 Vertical pSa (g),RSN-1011 Horizontal-1 pSa (g),RSN-1011 Horizontal-2 pSa (g),RSN-1011 Vertical pSa (g),RSN-1012 Horizontal-1 pSa (g),RSN-1012 Horizontal-2 pSa (g),RSN-1012 Vertical pSa (g),RSN-1013 Horizontal-1 pSa (g),RSN-1013 Horizontal-2 pSa (g),RSN-1013 Vertical pSa (g),RSN-1016 Horizontal-1 pSa (g),RSN-1016 Horizontal-2 pSa (g),RSN-1016 Vertical pSa (g),RSN-1019 Horizontal-1 pSa (g),RSN-1019 Horizontal-2 pSa (g),RSN-1019 Vertical pSa (g),RSN-1020 Horizontal-1 pSa (g),RSN-1020 Horizontal-2 pSa (g),RSN-1020 Vertical pSa (g),RSN-1021 Horizontal-1 pSa (g),RSN-1021 Horizontal-2 pSa (g),RSN-1021 Vertical pSa (g),RSN-1022 Horizontal-1 pSa (g),RSN-1022 Horizontal-2 pSa (g),RSN-1022 Vertical pSa (g),RSN-1023 Horizontal-1 pSa (g),RSN-1023 Horizontal-2 pSa (g),RSN-1023 Vertical pSa (g),RSN-1026 Horizontal-1 pSa (g),RSN-1026 Horizontal-2 pSa (g),RSN-1026 Vertical pSa (g),RSN-1027 Horizontal-1 pSa (g),RSN-1027 Horizontal-2 pSa (g),RSN-1027 Vertical pSa (g),RSN-1028 Horizontal-1 pSa (g),RSN-1028 Horizontal-2 pSa (g),RSN-1028 Vertical pSa (g),RSN-1029 Horizontal-1 pSa (g),RSN-1029 Horizontal-2 pSa (g),RSN-1029 Vertical pSa (g),RSN-1030 Horizontal-1 pSa (g),RSN-1030 Horizontal-2 pSa (g),RSN-1030 Vertical pSa (g),RSN-1031 Horizontal-1 pSa (g),RSN-1031 Horizontal-2 pSa (g),RSN-1031 Vertical pSa (g),RSN-1032 Horizontal-1 pSa (g),RSN-1032 Horizontal-2 pSa (g),RSN-1032 Vertical pSa (g),RSN-1034 Horizontal-1 pSa (g),RSN-1034 Horizontal-2 pSa (g),RSN-1034 Vertical pSa (g),RSN-1035 Horizontal-1 pSa (g),RSN-1035 Horizontal-2 pSa (g),RSN-1035 Vertical pSa (g),RSN-1039 Horizontal-1 pSa (g),RSN-1039 Horizontal-2 pSa (g),RSN-1039 Vertical pSa (g),RSN-1041 Horizontal-1 pSa (g),RSN-1041 Horizontal-2 pSa (g),RSN-1041 Vertical pSa (g),RSN-1042 Horizontal-1 pSa (g),RSN-1042 Horizontal-2 pSa (g),RSN-1042 Vertical pSa (g),RSN-1044 Horizontal-1 pSa (g),RSN-1044 Horizontal-2 pSa (g),RSN-1044 Vertical pSa (g),RSN-1045 Horizontal-1 pSa (g),RSN-1045 Horizontal-2 pSa (g),RSN-1045 Vertical pSa (g),RSN-1048 Horizontal-1 pSa (g),RSN-1048 Horizontal-2 pSa (g),RSN-1048 Vertical pSa (g),RSN-1049 Horizontal-1 pSa (g),RSN-1049 Horizontal-2 pSa (g),RSN-1049 Vertical pSa (g),RSN-1050 Horizontal-1 pSa (g),RSN-1050 Horizontal-2 pSa (g),RSN-1050 Vertical pSa (g),RSN-1051 Horizontal-1 pSa (g),RSN-1051 Horizontal-2 pSa (g),RSN-1051 Vertical pSa (g),RSN-1052 Horizontal-1 pSa (g),RSN-1052 Horizontal-2 pSa (g),RSN-1052 Vertical pSa (g),RSN-1054 Horizontal-1 pSa (g),RSN-1054 Horizontal-2 pSa (g),RSN-1054 Vertical pSa (g),RSN-1055 Horizontal-1 pSa (g),RSN-1055 Horizontal-2 pSa (g),RSN-1055 Vertical pSa (g),RSN-1057 Horizontal-1 pSa (g),RSN-1057 Horizontal-2 pSa (g),RSN-1057 Vertical pSa (g),RSN-1063 Horizontal-1 pSa (g),RSN-1063 Horizontal-2 pSa (g),RSN-1063 Vertical pSa (g),RSN-1070 Horizontal-1 pSa (g),RSN-1070 Horizontal-2 pSa (g),RSN-1070 Vertical pSa (g),RSN-1072 Horizontal-1 pSa (g),RSN-1072 Horizontal-2 pSa (g),RSN-1072 Vertical pSa (g),RSN-1077 Horizontal-1 pSa (g),RSN-1077 Horizontal-2 pSa (g),RSN-1077 Vertical pSa (g),RSN-1078 Horizontal-1 pSa (g),RSN-1078 Horizontal-2 pSa (g),RSN-1078 Vertical pSa (g),RSN-1080 Horizontal-1 pSa (g),RSN-1080 Horizontal-2 pSa (g),RSN-1080 Vertical pSa (g),RSN-1082 Horizontal-1 pSa (g),RSN-1082 Horizontal-2 pSa (g),RSN-1082 Vertical pSa (g),RSN-1083 Horizontal-1 pSa (g),RSN-1083 Horizontal-2 pSa (g),RSN-1083 Vertical pSa (g),RSN-1084 Horizontal-1 pSa (g),RSN-1084 Horizontal-2 pSa (g),RSN-1084 Vertical pSa (g),RSN-1085 Horizontal-1 pSa (g),RSN-1085 Horizontal-2 pSa (g),RSN-1085 Vertical pSa (g),RSN-1086 Horizontal-1 pSa (g),RSN-1086 Horizontal-2 pSa (g),RSN-1086 Vertical pSa (g),RSN-1087 Horizontal-1 pSa (g),RSN-1087 Horizontal-2 pSa (g),RSN-1087 Vertical pSa (g),RSN-1089 Horizontal-1 pSa (g),RSN-1089 Horizontal-2 pSa (g),RSN-1089 Vertical pSa (g),RSN-1091 Horizontal-1 pSa (g),RSN-1091 Horizontal-2 pSa (g),RSN-1091 Vertical pSa (g)
0.01,0.1023828,0.08013128,0.0469,0.04468091,0.06084802,0.0439,0.09130751,0.0945769,0.091,0.3457119,0.3094538,0.568,0.6331553,0.4548726,0.33,0.4477848,0.4963319,0.331,0.1700802,0.2575669,0.182,0.1125788,0.1610552,0.0901,0.3683816,0.3937456,0.505,0.4074222,0.4732015,0.309,0.5711139,0.5189489,0.221,0.1566348,0.1102007,0.0518,0.3749151,0.2095645,0.134,0.1369867,0.2514673,0.157,0.4107051,0.6173279,0.347,0.5727996,1.002294,0.77,0.2405756,0.170311,0.0916,0.1854098,0.1642823,0.139,0.4617393,0.3263801,0.11,0.2570103,0.2231889,0.118,0.2189667,0.1841775,0.158,0.2693516,0.3250256,0.136,0.2183046,0.1567436,0.0884,0.1200148,0.1499705,0.0703,0.1746481,0.2469068,0.116,0.2333654,0.364006,0.141,0.281842,0.2650433,0.187,0.1337284,0.1683384,0.106,0.439576,0.3372725,0.0986,0.3602024,0.5733025,0.117,0.1039256,0.187294,0.0665,0.2534345,0.28087,0.103,0.1402317,0.06930846,0.241,0.4721653,0.4340516,0.109,0.7527757,0.9346156,0.318,0.1289998,0.1880556,0.0991,0.2848204,0.4854485,0.268,0.4958307,0.2200773,0.12,0.09980211,0.1745779,0.0526,0.1060425,0.1634164,0.106,0.2658278,0.3833029,0.186,0.4271527,0.3243593,0.321,0.2248652,0.1554117,0.112,0.08721785,0.07727572,0.1,0.1772655,0.2608656,0.122,0.05863278,0.08578045,0.0542,0.03671381,0.06374557,0.0423,0.1696155,0.218564,0.0799,0.08298006,0.1516625,0.0569,0.0900019,0.07456759,0.0501,0.09260113,0.06433329,0.0579,0.08502941,0.106837,0.0516,0.07933315,0.05786943,0.0479,0.1478252,0.09239222,0.0976,0.1790658,0.1318938,0.0626,0.1309004,0.08572416,0.0875,0.1587712,0.1239846,0.0832,0.1935598,0.2929013,0.16,0.2374273,0.1357623,0.0896,0.3164473,0.2563312,0.298,0.5847487,0.5976794,0.566,0.4203213,0.3588839,0.303,0.3472196,0.4641649,,0.4673729,0.2018666,0.172,0.4182874,0.4375621,0.192,1.614537,1.336525,1.25,0.3036757,0.4340533,0.172,0.5602506,0.3025253,0.386,0.2661656,0.1910884,0.156,0.1442053,0.07078499,0.0556,0.8799321,0.4871181,0.976,0.1448378,0.2608292,0.0781,0.1166888,0.1511272,0.0837,0.8998796,0.3805293,0.239,0.232595,0.2876438,,0.8126342,0.5436283,0.408,0.2804722,0.4492259,0.343,0.1343812,0.1585484,0.208,0.62416,0.9257477,0.613,0.853565,0.4487469,0.479,0.6098602,0.8529824,0.546,1.820722,0.9936649,1.06,0.1942091,0.3257686,0.2,0.151869,0.1441346,0.0923
0.02,0.1030164,0.08053253,0.0474,0.04418172,0.06030517,0.0439,0.09092549,0.09444857,0.0928,0.3466524,0.3111161,0.571,0.627151,0.4501545,0.334,0.4475139,0.4915644,0.339,0.1702921,0.2555244,0.197,0.1121838,0.1596311,0.0923,0.3630295,0.3925755,0.493,0.4076809,0.4719732,0.303,0.5761793,0.5236068,0.222,0.155498,0.1102591,0.0524,0.3804644,0.217608,0.137,0.1362167,0.2508762,0.157,0.411698,0.6179604,0.359,0.5742468,1.024942,0.806,0.2416229,0.1718399,0.0918,0.1883123,0.1650347,0.139,0.4634112,0.3185351,0.107,0.2586164,0.2245631,0.119,0.2158281,0.184435,0.16,0.264515,0.3164008,0.135,0.2150263,0.1553282,0.0908,0.1185753,0.148323,0.0716,0.172598,0.2455516,0.116,0.23474,0.3653303,0.141,0.2799304,0.2641779,0.198,0.1335799,0.1651611,0.104,0.4345472,0.3348594,0.1,0.364099,0.5788336,0.117,0.1030773,0.1864119,0.066,0.2519452,0.2797364,0.102,0.1374827,0.06775535,0.241,0.4677737,0.4312361,0.107,0.7542095,0.9473907,0.347,0.1263563,0.1853373,0.0975,0.2848107,0.4847415,0.27,0.493499,0.2175029,0.12,0.09896029,0.1764373,0.0532,0.1048178,0.1591281,0.113,0.2635005,0.3830903,0.188,0.4282961,0.3269132,0.331,0.2236774,0.1531986,0.112,0.08798272,0.0777893,0.101,0.1753383,0.2572818,0.127,0.05888064,0.08578242,0.0541,0.03692587,0.06402767,0.0425,0.1713471,0.2198078,0.0799,0.08318494,0.1505537,0.0555,0.09055835,0.075456,0.0504,0.09335002,0.0646477,0.0581,0.08559334,0.1076102,0.0517,0.07977041,0.05855289,0.0483,0.1497097,0.09324347,0.0977,0.1805482,0.1325243,0.0628,0.1320017,0.08656239,0.0879,0.1569045,0.1240024,0.0817,0.1952917,0.2945762,0.161,0.2391527,0.1366327,0.09,0.3090195,0.2539805,0.295,0.5860453,0.6039887,0.573,0.4197958,0.3574593,0.296,0.3537064,0.4616726,,0.4669028,0.1986813,0.169,0.4216636,0.4393935,0.193,1.617764,1.345457,1.25,0.3071973,0.4383115,0.172,0.5697334,0.3045914,0.393,0.2635626,0.1895378,0.155,0.143597,0.07032284,0.055,0.8821566,0.478491,0.973,0.1427379,0.2571896,0.0798,0.1173003,0.1520676,0.084,0.9063382,0.3829144,0.239,0.2343854,0.2895187,,0.8699446,0.5373794,0.403,0.278161,0.4479975,0.356,0.1331401,0.1574128,0.205,0.6320689,0.9335577,0.642,0.8581945,0.4524905,0.496,0.6137018,0.8620405,0.546,1.822177,0.9979665,1.07,0.1980837,0.3379988,0.297,0.1532157,0.1446834,0.0928
0.022,0.1085616,0.08208649,0.0491,0.04453861,0.06027854,0.0443,0.09134889,0.09396039,0.094,0.3453339,0.3105056,0.616,0.6307012,0.4504932,0.339,0.4445315,0.4945109,0.344,0.1700409,0.2560787,0.201,0.1134032,0.1600023,0.0932,0.3642686,0.3918868,0.522,0.4086735,0.4718566,0.303,0.5883582,0.5253853,0.228,0.1558102,0.1104299,0.0538,0.3843052,0.2199335,0.139,0.1365292,0.2509487,0.159,0.41159,0.6178007,0.352,0.5748945,1.031889,0.816,0.2437117,0.1853207,0.0965,0.1907109,0.1651923,0.142,0.4640077,0.3198928,0.108,0.2632178,0.228893,0.124,0.2171953,0.1869495,0.163,0.2647237,0.3181716,0.135,0.2147434,0.1556586,0.0923,0.1191142,0.148918,0.0719,0.1724216,0.2452543,0.116,0.2387729,0.3880611,0.157,0.2816238,0.2644691,0.2,0.1337111,0.1656637,0.105,0.43208,0.3346238,0.104,0.3886985,0.5910754,0.124,0.1031617,0.1868835,0.0661,0.2524705,0.2795275,0.103,0.1368988,0.06878242,0.241,0.4715483,0.4314223,0.107,0.754658,0.9611202,0.356,0.1268012,0.1853355,0.0985,0.3016953,0.5411556,0.281,0.5001408,0.2179628,0.121,0.09929249,0.1768881,0.0536,0.1055443,0.1607423,0.114,0.2644428,0.3834712,0.193,0.428956,0.3273814,0.33,0.2245736,0.1532082,0.113,0.08790084,0.07783865,0.107,0.1753299,0.2577139,0.128,0.06241812,0.09281516,0.0593,0.03742488,0.06679004,0.0461,0.1828229,0.2276033,0.085,0.08327465,0.1510838,0.0562,0.09358081,0.07766517,0.0517,0.09594604,0.06671835,0.0576,0.08702819,0.1089438,0.0522,0.07923037,0.06200475,0.049,0.1511244,0.0948287,0.0999,0.1889246,0.1347505,0.0629,0.1334123,0.09041034,0.0932,0.1565624,0.124087,0.0817,0.1967991,0.2962279,0.167,0.2495484,0.1429869,0.0983,0.3106586,0.2540527,0.301,0.6067306,0.6203448,0.607,0.4197567,0.3579551,0.298,0.3534714,0.4616537,,0.4687295,0.1999449,0.169,0.4132957,0.4478913,0.193,1.704754,1.461035,1.31,0.3079887,0.4384872,0.182,0.5722998,0.3083496,0.395,0.2636418,0.1894466,0.156,0.1435146,0.070607,0.0554,0.8789386,0.4821952,0.977,0.1421407,0.2576937,0.0814,0.1183198,0.1632122,0.0865,0.9491006,0.4022957,0.259,0.2387577,0.3035296,,0.8827795,0.5417148,0.412,0.2805837,0.4491109,0.358,0.1341666,0.158112,0.208,0.6363888,0.9387177,0.655,0.8556144,0.4515409,0.519,0.6175886,0.8648397,0.596,1.932984,0.9805628,1.1,0.1955244,0.3458305,0.318,0.1523425,0.1571846,0.0948
