Non-Linear
Intensity #,Name,# Demand Vectors,Modeling Dispersion,SA(T),SA(T1),MAFE
1,Acceleration,5,2,0.180927,0.181297,0.181198,0.181279,0.18134,0.181186,0.180714,0.181297,0.181052,0.181128
1,Acceleration,6,1,0.205446,0.205053,0.20526,0.205176,0.205139,0.205205,0.204878,0.205264,0.205291,0.205029
1,Acceleration,6,2,0.210639,0.211441,0.211042,0.210923,0.210778,0.211313,0.211315,0.210834,0.21122,0.210936
1,Acceleration,7,1,0.246629,0.246663,0.246884,0.246969,0.246511,0.246497,0.246446,0.246575,0.246717,0.246895
1,Acceleration,7,2,0.249567,0.24971,0.24995,0.249762,0.249759,0.249841,0.250055,0.25011,0.249514,0.249894
1,Acceleration,8,1,0.296923,0.297409,0.2973,0.296907,0.296997,0.297043,0.296633,0.297591,0.297704,0.297053
1,Acceleration,8,2,0.302704,0.30192,0.302364,0.302891,0.302898,0.302411,0.302199,0.301861,0.302532,0.30261
1,Acceleration,9,1,0.34843,0.3483,0.348006,0.347828,0.348084,0.348238,0.34815,0.348228,0.348217,0.348385
1,Acceleration,9,2,0.348448,0.348495,0.348409,0.348434,0.347872,0.348138,0.348551,0.348144,0.347891,0.348093
1,Acceleration,10,1,0.47323,0.473726,0.473775,0.474177,0.473336,0.473787,0.473198,0.474147,0.473612,0.473257
1,Acceleration,10,2,0.463316,0.461496,0.46308,0.46257,0.4631,0.463181,0.462577,0.461962,0.462839,0.46199
1,Residual Drift,,,0.000134702,0.000134879,0.000134607,0.00013483,0.00013483,0.000135003,0.000134872,0.000134702,0.000134835,0.000134807
2,Story Drift Ratio,1,1,0.0043601,0.00435714,0.00435664,0.00435982,0.00435844,0.00436272,0.0043533,0.00435978,0.00435277,0.00435995
2,Story Drift Ratio,1,2,0.0055512,0.00555504,0.00555889,0.00556392,0.00554891,0.00554575,0.0055479,0.00554678,0.00556211,0.00555418
2,Story Drift Ratio,2,1,0.00395197,0.00394407,0.00394381,0.00394625,0.00394927,0.00394735,0.00395493,0.00394959,0.0039413,0.00394986
2,Story Drift Ratio,2,2,0.00497087,0.00498591,0.004977,0.00498042,0.00496615,0.00496807,0.00497802,0.00497329,0.00497702,0.00497497
2,Story Drift Ratio,3,1,0.00388591,0.00389316,0.00388713,0.00389772,0.00388887,0.00389249,0.00388566,0.00388949,0.00389179,0.00389314
2,Story Drift Ratio,3,2,0.00485588,0.00486536,0.00486517,0.00485954,0.00486102,0.00486398,0.0048612,0.00486015,0.00486468,0.00485822
2,Story Drift Ratio,4,1,0.00397038,0.00397338,0.00396766,0.00397079,0.00396957,0.00397425,0.00397802,0.00397234,0.0039766,0.00397062
2,Story Drift Ratio,4,2,0.00491828,0.00491742,0.00491842,0.00491223,0.00490993,0.00490925,0.00491344,0.00491466,0.004917,0.00491411
2,Story Drift Ratio,5,1,0.00375414,0.00375406,0.0037451,0.00376163,0.00375088,0.00374737,0.00375149,0.00374571,0.00375317,0.0037488
2,Story Drift Ratio,5,2,0.00457774,0.00458125,0.00458363,0.00458885,0.00458144,0.00459205,0.00459594,0.00457446,0.00458375,0.00458713
