Non-Linear
Intensity #,Name,# Demand Vectors,Modeling Dispersion,SA(T),SA(T1),MAFE
1,Intensity 1,22,0,0.01,0.4,0.047582
2,Intensity 2,22,0,0.1,0.4,0.00249552
3,Intensity 3,22,0,0.2,0.4,0.000872671
4,Intensity 4,22,0,0.3,0.4,0.000452331
5,Intensity 5,22,0,0.4,0.4,0.000277948
6,Intensity 6,22,0,0.5,0.4,0.000188132
7,Intensity 7,22,0,0.6,0.4,0.000135604
8,Intensity 8,22,0,0.7,0.4,0.000102179
9,Intensity 9,22,0,0.8,0.4,7.95856e-05
10,Intensity 10,22,0,0.9,0.4,6.36032e-05
11,Intensity 11,22,0,1,0.4,5.18881e-05
12,Intensity 12,22,0,1.1,0.4,4.30515e-05
13,Intensity 13,22,0,1.2,0.4,3.62275e-05
14,Intensity 14,22,0,1.5,0.4,2.30487e-05
15,Intensity 15,22,0,2,0.4,1.25951e-05
16,Intensity 16,22,0,3,0.4,5.14541e-06
17,Intensity 17,22,0,4,0.4,2.63745e-06
18,Intensity 18,22,0,5,0.4,1.53907e-06

Intensity #,Demand Type,Floor,Dir,EQ1,EQ2,EQ3,EQ4,EQ5,EQ6,EQ7,EQ8,EQ9,EQ10,EQ11,EQ12,EQ13,EQ14,EQ15,EQ16,EQ17,EQ18,EQ19,EQ20,EQ21,EQ22
8,Story Drift Ratio,3,1,0.0100269,0.0100079,0.00687508,0.00824987,0.00790727,0.0090889,0.00933237,0.00793616,0.00712797,0.00945755,0.00806655,0.00818823,0.00866212,0.00958883,0.00821734,0.0080261,0.00785706,0.00907791,0.00858559,0.00726093,0.00710582,0.00945627
8,Story Drift Ratio,3,2,0.00778188,0.0105509,0.00854597,0.0069202,0.00785161,0.00905244,0.0077824,0.00935623,0.00970322,0.00756698,0.00862677,0.00702042,0.00903882,0.00804509,0.0115292,0.00820453,0.0098739,0.0108649,0.00850989,0.00853318,0.00825908,0.00925776
8,Story Drift Ratio,4,1,0.00938887,0.00938369,0.00638536,0.00780101,0.00733975,0.00846708,0.00867783,0.00745309,0.0067108,0.00869538,0.00749897,0.00765319,0.00794943,0.00913691,0.00782476,0.00753829,0.00732882,0.00829052,0.00812501,0.00676919,0.00655918,0.00877096
8,Story Drift Ratio,4,2,0.00735838,0.0108029,0.00790391,0.00652047,0.0073031,0.00846727,0.00726401,0.00874415,0.00909061,0.00707619,0.00809681,0.00647738,0.00846166,0.00749702,0.0107872,0.00767447,0.00922119,0.010217,0.00791183,0.00794992,0.00784197,0.00939284
8,Story Drift Ratio,5,1,0.00809949,0.00795439,0.00515069,0.00657197,0.00598886,0.00701682,0.0073961,0.00619648,0.00543616,0.00717891,0.00619911,0.00636649,0.00680538,0.00793774,0.00648311,0.00639994,0.00598519,0.00659319,0.0070339,0.00543981,0.00527635,0.00732845
8,Story Drift Ratio,5,2,0.00618026,0.0102383,0.00652669,0.00534694,0.00590539,0.0071013,0.00610948,0.00734105,0.00816925,0.00583138,0.00681982,0.00513707,0.00711279,0.0061165,0.0092314,0.0063742,0.00770555,0.00872416,0.00671704,0.00655767,0.00664233,0.00868416
8,Story Drift Ratio,6,1,0.00791547,0.00840647,0.0050647,0.00626931,0.00557827,0.00655499,0.00716208,0.00584537,0.00533892,0.00662689,0.00583429,0.00604038,0.00648798,0.00775383,0.00611022,0.00615105,0.00555213,0.00634352,0.00679767,0.00527214,0.00524278,0.00712828
8,Story Drift Ratio,6,2,0.00579103,0.0111815,0.00610188,0.00537044,0.00564635,0.00669902,0.00595696,0.00702022,0.00883232,0.00552313,0.00652744,0.00514066,0.00675536,0.00580023,0.00882516,0.00604295,0.00720039,0.00849223,0.00653377,0.00608746,0.00634643,0.00915825
8,Story Drift Ratio,7,1,0.00762072,0.00968876,0.00479923,0.00565724,0.00525809,0.00574666,0.00786497,0.00548914,0.00522145,0.006159,0.00563726,0.00573339,0.00688613,0.00729325,0.00581448,0.00556916,0.00520391,0.00679722,0.00633902,0.0052102,0.00512709,0.0076633
8,Story Drift Ratio,7,2,0.00539579,0.0124778,0.0057656,0.0053873,0.00537974,0.00588141,0.00613533,0.00625515,0.00958193,0.00545875,0.00606561,0.00510612,0.00593401,0.00570979,0.00807292,0.00579008,0.00612161,0.00822099,0.00622799,0.005582,0.00599144,0.00997023
8,Story Drift Ratio,8,1,0.00953587,0.0108477,0.0045579,0.00557309,0.00514767,0.00633237,0.00937987,0.00539044,0.00524511,0.00738095,0.00596586,0.00605508,0.00832629,0.00862928,0.00639767,0.0054219,0.0049777,0.00851154,0.00746448,0.00523793,0.00514262,0.00960262
8,Story Drift Ratio,8,2,0.00546534,0.0137603,0.00606337,0.0055578,0.00528059,0.00584029,0.00738785,0.00671561,0.0106259,0.00573037,0.00704011,0.00543947,0.00706821,0.00703618,0.00780732,0.00616743,0.00598784,0.00945003,0.0077757,0.00561809,0.00704447,0.0113487
8,Story Drift Ratio,9,1,0.0138341,0.0136389,0.0044493,0.00691246,0.00650633,0.00849262,0.0119819,0.00609782,0.00578655,0.01021,0.00811331,0.00756203,0.010674,0.0128154,0.00682559,0.00598153,0.00437858,0.0111137,0.00987817,0.00539758,0.00531744,0.0126614
8,Story Drift Ratio,9,2,0.00582835,0.0202925,0.00709873,0.00686798,0.00539373,0.00732147,0.0101571,0.00842093,0.0132939,0.00676176,0.00952864,0.00697404,0.00899316,0.00913711,0.00678094,0.00720135,0.00718331,0.0142987,0.0118024,0.00670469,0.0101606,0.0145165
8,Acceleration,1,1,2.02369,3.40701,0.724168,1.25189,0.989301,2.21388,2.47708,2.32738,1.51841,0.975055,0.832703,1.14922,2.02904,1.07598,2.38021,0.727285,0.697806,2.49144,1.71633,1.40394,0.887414,2.00486
8,Acceleration,1,2,1.75506,2.99986,1.07444,1.28832,0.721363,1.33387,2.11935,1.53224,2.23194,0.605141,0.916367,1.34288,1.94964,1.11589,1.52044,0.849169,0.817532,2.66914,1.87057,1.35566,1.09707,2.85539
8,Acceleration,2,1,2.76734,3.46769,0.968983,1.8815,2.45081,2.65731,3.27333,2.75127,1.78563,2.83967,2.04153,2.09473,2.41831,2.69848,2.5778,1.0084,1.10879,3.02937,1.89531,1.50603,1.40254,3.22362
8,Acceleration,2,2,1.97318,4.88138,1.67223,1.39853,1.21776,2.03135,2.44918,2.3633,4.28795,1.48077,2.42903,2.10578,2.33461,1.90388,2.61813,1.91338,1.96213,2.43957,3.1494,2.22102,2.00734,4.4095
8,Acceleration,3,1,3.9182,4.26582,1.01037,2.63706,4.34651,4.1596,4.70782,4.07015,2.73005,4.61838,3.10168,3.57734,3.79351,4.18272,2.39084,1.16773,0.99023,4.85539,3.33504,2.03386,2.12655,4.64093
8,Acceleration,3,2,3.13748,6.92775,2.53756,2.42696,1.61778,3.13491,3.79483,3.39651,6.55094,2.27477,3.39771,3.49477,3.79229,3.14981,3.56943,3.10409,3.3072,3.86357,4.85213,3.35689,2.8571,5.30625
8,Acceleration,4,1,3.92294,4.36431,0.838884,1.8644,3.26737,2.60352,4.56689,3.90462,2.06086,3.55109,2.44379,2.39331,3.83336,3.01212,2.68061,0.781934,0.903751,4.7975,2.30666,1.52032,1.25246,5.39145
8,Acceleration,4,2,2.15889,6.85315,1.51956,1.72369,1.15275,2.47618,4.67305,2.27698,7.41336,1.11254,2.50792,3.03229,3.9763,3.06059,2.80992,1.76227,1.84242,3.11564,4.97243,1.90012,1.91988,6.21467
8,Acceleration,5,1,2.93823,4.21085,0.730978,1.71542,1.59185,2.68844,4.13391,2.46451,1.59764,2.29681,1.54799,1.66593,2.92053,2.03333,2.27639,0.977358,0.682642,4.36076,1.40302,1.48487,0.940043,5.82473
8,Acceleration,5,2,1.3609,7.83062,1.01951,1.19984,0.850778,1.77575,3.69062,2.37948,6.88491,1.1072,1.41409,2.10746,2.6501,1.92284,2.49012,1.44218,1.3131,3.33326,2.65001,1.99049,1.21861,6.9802
8,Acceleration,6,1,2.28846,4.7431,0.748952,1.19927,1.35423,2.85855,3.4226,3.00607,1.57481,1.53502,1.28964,1.24365,2.27232,2.14734,1.69778,0.900265,0.821761,3.80044,1.48484,1.43114,1.04435,5.03588
8,Acceleration,6,2,1.29212,9.31791,1.16378,1.10619,0.8652,1.24634,2.48142,2.26533,5.49541,1.03131,1.39434,1.71135,2.57356,1.64903,2.58534,1.49813,1.25784,3.44907,2.08283,1.9263,1.59986,6.98238
8,Acceleration,7,1,2.94023,5.51849,0.790771,1.24707,1.80919,2.59516,4.23814,2.90099,1.60426,2.51025,1.82612,1.28616,2.46181,2.88889,1.78299,1.0641,0.679875,3.34324,1.92429,1.281,1.16105,4.08547
8,Acceleration,7,2,1.38719,8.86681,1.4247,1.29616,1.05215,1.77135,2.52414,2.05832,5.37268,1.00027,1.9809,1.39822,2.40325,2.04988,2.57633,1.08006,1.48005,3.59614,2.4201,1.80102,2.33006,6.08228
8,Acceleration,8,1,3.43421,5.47849,0.764829,1.72198,1.97154,2.28524,4.34799,2.69001,1.5758,2.82882,2.04743,1.62046,2.82136,3.39973,1.7953,1.28347,0.871859,3.60446,2.10081,1.27258,1.19003,3.4756
8,Acceleration,8,2,1.42452,8.14003,1.48259,1.52322,1.30344,1.92047,2.89611,1.97284,4.89515,1.13745,3.09045,1.4536,3.01124,2.22575,2.60549,1.33556,1.60523,4.26037,3.81397,1.70688,2.78418,5.52203
8,Acceleration,9,1,4.50699,5.54285,0.984475,1.96757,1.76308,1.87736,4.72798,1.90392,1.83643,3.23644,2.15773,2.0555,3.77446,3.95754,2.09391,1.7081,1.01443,3.93097,2.54891,1.75551,1.72503,4.14022
8,Acceleration,9,2,1.85584,7.72057,2.1463,1.54407,1.52588,2.21426,3.25353,2.57037,5.06154,1.67883,3.28262,1.72995,3.04627,2.5393,2.06486,1.99535,2.33913,4.32798,4.14275,1.726,3.07018,5.44842
8,Acceleration,10,1,6.62837,6.90855,1.22471,2.38813,2.47288,3.65325,5.45648,2.50362,1.85962,4.57213,3.16454,3.0421,5.78977,6.23164,3.33636,2.0581,1.1691,5.52271,5.02094,1.83535,1.64978,6.15493
8,Acceleration,10,2,2.21045,8.50704,2.77138,2.30169,1.7228,2.79318,4.48234,3.81997,6.66572,2.66904,4.4971,2.52511,4.06717,3.89527,3.69728,2.98083,2.83214,6.90576,5.91051,2.37609,4.67662,7.87983
8,Residual Drift,,,0.000507962,0.000755972,0.000124302,7.60348e-05,8.8017e-05,0.000192921,0.000132322,0.000131253,0.000177726,0.000163418,0.000109151,0.000112094,0.0001139,0.000245722,0.000122323,0.000118659,0.000101894,0.000118467,0.000101344,0.0001222,8.91533e-05,0.00026699
9,Story Drift Ratio,1,1,0.00884463,0.00843644,0.00469194,0.0063696,0.00586718,0.00735196,0.00758399,0.00620384,0.00495887,0.00781623,0.00586296,0.00626613,0.00667445,0.00787167,0.00660197,0.00618504,0.00589984,0.00745814,0.00636931,0.00514233,0.00479694,0.00820305
9,Story Drift Ratio,1,2,0.00592826,0.0093391,0.00669105,0.0050622,0.00581462,0.00722884,0.00553404,0.00788687,0.00804754,0.00556306,0.00631344,0.00504993,0.00742803,0.00600606,0.0107927,0.00616926,0.00816884,0.00929495,0.00653755,0.00683099,0.00606578,0.00798979
9,Story Drift Ratio,2,1,0.0102957,0.0100976,0.00668734,0.0081092,0.00783382,0.00919007,0.00943316,0.00796848,0.0067842,0.00950889,0.00784865,0.00806494,0.0085554,0.00956543,0.00823063,0.00800033,0.00776252,0.00932409,0.00840297,0.00724862,0.00687092,0.00962667
9,Story Drift Ratio,2,2,0.00771017,0.0107135,0.00853927,0.00678137,0.00766386,0.00899633,0.00758615,0.00948568,0.00974634,0.00749086,0.00850437,0.00719126,0.00910781,0.00788133,0.0119643,0.0080788,0.0100312,0.0109575,0.00856384,0.00841016,0.00808095,0.00933515
9,Story Drift Ratio,3,1,0.0103779,0.0105279,0.00730079,0.00851437,0.00836459,0.00964215,0.00976308,0.00851606,0.00741477,0.00978408,0.00836424,0.00856475,0.00893454,0.0098963,0.00886884,0.00844142,0.00827098,0.00968605,0.00891332,0.00787358,0.00750997,0.00992345
9,Story Drift Ratio,3,2,0.00813744,0.011644,0.00891779,0.00715137,0.00825656,0.00945323,0.00823587,0.00984564,0.0101954,0.00799133,0.0090741,0.0077284,0.00946947,0.00841361,0.0120834,0.00861247,0.0104487,0.0113599,0.00888563,0.00887185,0.00861527,0.0100161
9,Story Drift Ratio,4,1,0.00984537,0.00984668,0.00681783,0.00808159,0.00775709,0.00897159,0.00918893,0.00797742,0.00701154,0.00900494,0.00778445,0.0079876,0.00844653,0.00939132,0.00846295,0.00789846,0.00774581,0.0087795,0.0084594,0.00734088,0.006964,0.00918047
9,Story Drift Ratio,4,2,0.0076981,0.0118025,0.00823329,0.0067595,0.00770273,0.00886192,0.00769384,0.00919035,0.00969228,0.0074843,0.00849152,0.00710044,0.00882644,0.00790722,0.011309,0.00804413,0.0097648,0.0106515,0.00839378,0.00829257,0.008129,0.0105241
9,Story Drift Ratio,5,1,0.0084661,0.00849177,0.00550534,0.00688459,0.00639332,0.00749659,0.00796427,0.00672213,0.00579505,0.00749324,0.00646696,0.00676823,0.00730681,0.00826121,0.00712441,0.00672963,0.00641063,0.00715713,0.00738623,0.0060374,0.00565311,0.00770319
9,Story Drift Ratio,5,2,0.00652052,0.0113617,0.00684984,0.00565907,0.00630616,0.00750218,0.00656664,0.00773657,0.0089946,0.00620625,0.00718899,0.00563787,0.00740706,0.00653494,0.00976089,0.00671602,0.00819882,0.00908786,0.00718566,0.0068739,0.00693749,0.00957317
9,Story Drift Ratio,6,1,0.00825504,0.0095259,0.00525819,0.00662451,0.005974,0.00703584,0.00777505,0.00645214,0.00560867,0.00695209,0.00611749,0.00656401,0.00726606,0.00819232,0.00675439,0.00649337,0.00595648,0.00746243,0.00717116,0.00561099,0.00547249,0.00815249
9,Story Drift Ratio,6,2,0.00612846,0.0126111,0.00646129,0.00550758,0.00594083,0.00710683,0.00635589,0.0073919,0.0100804,0.0058685,0.00692492,0.00556123,0.00699509,0.00624892,0.00938711,0.00642088,0.00767026,0.0089704,0.00704473,0.00639369,0.00669484,0.0105229
9,Story Drift Ratio,7,1,0.00839753,0.0109637,0.00497075,0.00585783,0.00544956,0.00604785,0.00907626,0.00573354,0.00551071,0.00651119,0.00586216,0.00594034,0.0079165,0.00784167,0.00613166,0.00573253,0.00535587,0.0084244,0.00666041,0.00549871,0.00538059,0.00874091
9,Story Drift Ratio,7,2,0.00555934,0.0141181,0.00595526,0.00557299,0.00562782,0.00620312,0.00679791,0.00679972,0.0109589,0.00575063,0.0063515,0.00543373,0.00666845,0.0063363,0.00871074,0.00599101,0.00659461,0.00890629,0.0066949,0.00575385,0.00623006,0.0112384
9,Story Drift Ratio,8,1,0.0107561,0.0119225,0.00473004,0.00583126,0.00536611,0.00738923,0.0109642,0.0056576,0.00576113,0.00803404,0.00631439,0.00634304,0.00987218,0.00927463,0.00712009,0.0056227,0.00513179,0.010232,0.00834719,0.00569239,0.00542403,0.0107809
9,Story Drift Ratio,8,2,0.00593942,0.0163883,0.00638153,0.00583426,0.00562532,0.00626622,0.0083889,0.00726695,0.011928,0.0061099,0.00780884,0.0062361,0.0077291,0.00803054,0.00861447,0.00659452,0.00629599,0.0105499,0.0083248,0.00603273,0.00779174,0.0129106
9,Story Drift Ratio,9,1,0.0161791,0.0147682,0.00467708,0.00800034,0.00734856,0.0102929,0.0141566,0.00725455,0.00715083,0.0112471,0.00888235,0.00794259,0.0129428,0.0140823,0.00821431,0.00655254,0.00481094,0.01439,0.0116434,0.00644932,0.00597055,0.014591
9,Story Drift Ratio,9,2,0.00634837,0.0244985,0.00822068,0.00748089,0.00579372,0.00733832,0.0115736,0.00939512,0.0156763,0.00761677,0.0109534,0.00787567,0.0101603,0.0106505,0.00858806,0.00837965,0.00828854,0.016848,0.012496,0.0076802,0.0110854,0.0177234
9,Acceleration,1,1,2.31278,3.89372,0.82762,1.43072,1.13063,2.53015,2.83096,2.65987,1.73533,1.11435,0.951661,1.31338,2.3189,1.22969,2.72024,0.831183,0.797493,2.84735,1.96153,1.60451,1.01419,2.29127
9,Acceleration,1,2,2.00578,3.42841,1.22793,1.47236,0.824414,1.52442,2.42211,1.75113,2.55078,0.691589,1.04728,1.53472,2.22817,1.27531,1.73765,0.970479,0.934323,3.05045,2.1378,1.54933,1.2538,3.2633
9,Acceleration,2,1,2.66727,4.83535,1.04594,2.45098,2.93029,2.97402,3.53559,3.06647,1.95155,2.7862,2.32572,2.62125,2.74139,3.01493,3.02772,1.35769,1.44561,3.46426,2.00526,1.99403,1.67382,3.35054
9,Acceleration,2,2,2.65928,6.06161,1.88523,1.54794,1.37378,2.27255,2.71098,2.22117,4.84984,1.79869,2.53832,2.29259,2.70999,1.96276,2.1198,1.90853,1.82698,2.81301,3.52718,2.24122,2.27562,5.25916
9,Acceleration,3,1,4.40263,5.26186,1.58983,3.67378,4.54007,4.2688,4.98762,4.50617,2.99008,4.99838,3.71595,3.50674,4.3191,5.20509,3.0894,1.60622,1.37994,4.97323,3.78649,2.12893,2.68225,4.11818
9,Acceleration,3,2,4.11823,8.18568,3.11703,2.99833,1.34681,4.17384,4.41034,3.97204,5.77329,2.82104,4.00491,4.15539,3.73552,3.19325,3.50668,2.89827,3.11105,3.7613,5.40716,3.51875,3.10623,6.26622
9,Acceleration,4,1,4.76632,4.99798,1.01126,2.70014,3.24177,3.35113,5.29568,5.25806,2.88267,4.33549,3.47558,3.1704,4.26631,4.13389,3.25221,1.02109,1.0239,4.99572,2.3316,1.92909,1.70186,5.25053
9,Acceleration,4,2,2.79052,8.22259,1.99681,2.18728,1.01355,3.7844,5.01934,2.64715,7.56841,1.47152,2.84795,3.64998,4.53898,3.18614,2.77072,1.72488,1.81142,3.67606,5.27414,2.18867,2.06782,7.21432
9,Acceleration,5,1,3.16928,5.20925,0.829581,2.09569,1.60982,3.22043,4.69064,2.98266,2.01072,2.86689,1.94786,2.31702,3.55526,2.70688,3.069,1.04901,0.707179,4.64263,1.85772,1.95515,1.16633,6.10978
9,Acceleration,5,2,1.80649,8.96643,1.29522,1.34422,0.918105,2.79339,4.8032,2.779,7.88529,1.0833,2.07856,2.80441,3.15591,2.64744,3.0049,1.49224,1.26806,4.0198,3.40283,2.2876,1.63747,7.74285
9,Acceleration,6,1,2.67076,5.89938,0.963926,1.50274,1.48104,3.54422,5.11444,3.89998,1.89639,1.75806,1.35536,1.62235,2.57465,2.44625,2.75247,1.08258,0.935776,4.58502,2.03848,1.93164,1.21485,6.25379
9,Acceleration,6,2,1.66864,10.3279,1.3081,1.41001,0.854772,1.61529,3.81011,2.71409,7.29091,1.13969,1.69391,2.23651,3.0494,1.93961,3.08929,1.79945,1.45086,4.19204,2.32252,2.24125,1.68959,8.11158
9,Acceleration,7,1,3.55559,6.48628,1.02211,1.37332,2.04327,3.48598,5.69313,3.50652,2.09281,2.72021,1.95242,1.44646,3.02624,3.0537,1.98571,1.26798,0.896439,4.58997,2.42414,1.74479,1.48456,5.57012
9,Acceleration,7,2,1.81625,10.9028,1.71282,1.53449,1.06941,1.98021,3.6882,2.4434,6.92875,1.15471,2.2424,1.76095,2.74124,2.65494,3.06823,1.38037,1.80768,4.12373,2.30951,2.08252,2.52931,8.00977
9,Acceleration,8,1,4.06301,6.39414,0.907005,2.01335,2.27587,2.76745,5.84947,3.17078,2.05346,3.23607,2.27657,1.71042,3.44106,3.96274,2.27033,1.46077,0.946642,4.93574,2.8723,1.43267,1.50879,5.17181
9,Acceleration,8,2,1.7588,9.57256,1.78259,1.78891,1.53419,1.83511,3.90965,2.44536,6.22312,1.35488,3.40405,1.73672,3.33426,2.67975,3.11076,1.39251,1.87834,4.8093,4.13323,1.94159,3.55559,6.91264
9,Acceleration,9,1,5.27071,6.49516,1.07629,2.43086,2.14369,2.35973,5.36885,2.44882,2.14474,3.69799,2.69083,2.2553,4.45016,4.62044,2.47317,1.84807,1.15287,4.89613,3.41429,1.96708,2.09466,5.11305
9,Acceleration,9,2,2.06211,9.33625,2.53662,1.904,1.81815,2.38701,3.93905,2.83486,6.55629,1.9458,3.89075,2.10247,3.84893,3.05449,2.89049,2.32905,2.58796,5.42515,4.67014,2.12911,3.96792,6.76325
9,Acceleration,10,1,7.0772,7.5674,1.54154,3.0132,2.94684,4.76476,6.64542,3.07363,2.65514,5.21462,3.76952,3.35216,6.79322,6.74282,4.34779,2.23781,1.37884,7.01736,6.02791,2.52172,1.96867,6.99708
9,Acceleration,10,2,2.83602,9.08544,3.29304,2.9583,1.9749,3.34101,5.43225,4.65461,7.73481,3.27068,5.23486,2.99836,4.80681,5.048,4.88089,3.69597,3.50573,7.34582,6.51107,2.92009,5.43603,8.64099
9,Residual Drift,,,0.000896746,0.00188824,0.000129858,9.30981e-05,8.90536e-05,0.000194433,0.000285102,0.00013135,0.000249536,0.000180558,0.000120196,0.000108196,0.000101044,0.000421613,0.000126272,0.000124426,0.000112354,0.000648961,0.000134344,0.000128454,9.5694e-05,0.000485927
10,Story Drift Ratio,1,1,0.00932246,0.00914073,0.00512655,0.00677537,0.00635378,0.00795292,0.00810989,0.00681851,0.00535021,0.00816487,0.00613398,0.00675021,0.00739286,0.00822217,0.00749549,0.00665988,0.00636015,0.00811687,0.00682921,0.00569174,0.00520051,0.00863146
10,Story Drift Ratio,1,2,0.00635475,0.0102269,0.00707325,0.00525275,0.00622286,0.0076709,0.00587431,0.00849663,0.00868407,0.00600607,0.00675388,0.0055835,0.00792844,0.00649943,0.0115393,0.00658472,0.0087693,0.00994242,0.00698035,0.00721831,0.00647002,0.00874803
10,Story Drift Ratio,2,1,0.0106448,0.010667,0.00709213,0.00847888,0.00827529,0.00971845,0.00984773,0.00851011,0.0072751,0.00982255,0.00811097,0.00848639,0.00889908,0.0099221,0.00890323,0.00839796,0.00820897,0.00988087,0.00884614,0.00776616,0.00723625,0.0101365
10,Story Drift Ratio,2,2,0.0080704,0.0114416,0.00888814,0.00704851,0.00807467,0.00936864,0.00790923,0.00998405,0.0102356,0.00789486,0.00892917,0.00777207,0.00955478,0.00837206,0.012517,0.00847227,0.0105838,0.0114752,0.00899919,0.00873347,0.00850294,0.0100909
10,Story Drift Ratio,3,1,0.0109307,0.0110097,0.00766452,0.00876567,0.00877948,0.0101159,0.0102167,0.00901967,0.00788239,0.0100673,0.00861077,0.00894767,0.00933268,0.0103122,0.00945612,0.00877398,0.00868016,0.0101632,0.00939421,0.00838176,0.0078461,0.0103464
10,Story Drift Ratio,3,2,0.00844257,0.0126587,0.00923331,0.00739134,0.00858158,0.00978602,0.00854778,0.0102885,0.0106139,0.00841243,0.00946352,0.00827865,0.00987229,0.00880736,0.0127505,0.00895809,0.0109654,0.0117472,0.00934981,0.00915263,0.00899863,0.0109203
10,Story Drift Ratio,4,1,0.0103112,0.0102552,0.00715662,0.00831227,0.00814637,0.00940442,0.00966117,0.00847835,0.00727303,0.00925646,0.00802248,0.00836286,0.00912459,0.00973491,0.00901129,0.00817175,0.00802691,0.0093861,0.00878363,0.00783228,0.00730131,0.00952708
10,Story Drift Ratio,4,2,0.00797062,0.0128834,0.00851554,0.00690118,0.00799705,0.00918468,0.00807369,0.00959951,0.0105838,0.0078632,0.00882051,0.00761936,0.00917857,0.00822534,0.0118535,0.00835721,0.0102547,0.011019,0.0088237,0.00860023,0.00844737,0.0114731
10,Story Drift Ratio,5,1,0.00866867,0.0093889,0.00584273,0.00711869,0.00674896,0.00788496,0.00841794,0.00720142,0.00607823,0.00777506,0.00674344,0.00706382,0.00800637,0.00853069,0.00767469,0.0069433,0.00663578,0.00802625,0.00766301,0.00647037,0.00599691,0.00836644
10,Story Drift Ratio,5,2,0.00680607,0.0123965,0.00709955,0.00587643,0.00670317,0.00781344,0.00683106,0.00810998,0.00997802,0.00659278,0.00750268,0.00614597,0.00771518,0.00687799,0.010172,0.00700601,0.00864483,0.00944746,0.00765064,0.00715993,0.00725042,0.010652
10,Story Drift Ratio,6,1,0.008617,0.010424,0.00545416,0.00685717,0.00633517,0.0074314,0.00852906,0.00693119,0.00580614,0.00721902,0.00646846,0.0067867,0.00801477,0.00845996,0.00732481,0.00674707,0.00624272,0.00853306,0.00752715,0.00603017,0.00568585,0.00896877
10,Story Drift Ratio,6,2,0.0064409,0.0138273,0.00673316,0.00568897,0.00636156,0.00743471,0.0071996,0.00773325,0.0112798,0.00627424,0.00734415,0.00598625,0.00725919,0.00658064,0.00981762,0.00669709,0.0080927,0.00947175,0.00746301,0.00667802,0.00704242,0.0116061
10,Story Drift Ratio,7,1,0.00949532,0.0121526,0.0051364,0.00607867,0.00561386,0.00644181,0.0106773,0.00609936,0.00565156,0.00726516,0.00607067,0.00612177,0.00897399,0.00831577,0.00666629,0.00590256,0.0055298,0.00984736,0.0071127,0.00562527,0.00553999,0.00993026
10,Story Drift Ratio,7,2,0.00572423,0.0161673,0.00608174,0.00569529,0.00588174,0.00656814,0.00855251,0.00731829,0.0121227,0.00595259,0.00684007,0.00603331,0.00757002,0.00725509,0.00916044,0.00615702,0.0070288,0.00967997,0.00715421,0.00606518,0.00660847,0.0126469
10,Story Drift Ratio,8,1,0.0118467,0.0127147,0.00486695,0.00611921,0.00556351,0.00814016,0.0121792,0.00612434,0.00589169,0.00886883,0.00669721,0.0065187,0.0113054,0.0101034,0.00771921,0.0057996,0.00536272,0.0114176,0.00910588,0.00589245,0.00558131,0.0119676
10,Story Drift Ratio,8,2,0.00652135,0.018487,0.00681486,0.00651669,0.00589677,0.00698683,0.00980517,0.00784053,0.0136543,0.00655792,0.00857269,0.00756665,0.00878281,0.00892256,0.00905448,0.00712737,0.00664522,0.0118604,0.00888039,0.00654049,0.00849116,0.0147636
10,Story Drift Ratio,9,1,0.0189132,0.0160443,0.0050509,0.00875671,0.00793429,0.0116141,0.0159122,0.00819853,0.00734984,0.0122447,0.00954619,0.0083466,0.016119,0.0156865,0.00953874,0.00729894,0.00529896,0.0170364,0.0127795,0.00753023,0.00669898,0.0166912
10,Story Drift Ratio,9,2,0.0073055,0.0263354,0.00929367,0.00865926,0.00635432,0.00817724,0.0127404,0.0103646,0.0188415,0.00833745,0.012142,0.00921983,0.0113991,0.0121631,0.00877961,0.0094793,0.00915111,0.0201055,0.0130611,0.00882546,0.0120178,0.020991
10,Acceleration,1,1,2.60189,4.38044,0.931072,1.60956,1.27196,2.84642,3.18483,2.99234,1.95224,1.25364,1.07062,1.47755,2.60877,1.38341,3.06028,0.935081,0.897179,3.20327,2.20672,1.80507,1.14096,2.57769
10,Acceleration,1,2,2.25649,3.85696,1.38143,1.65641,0.927466,1.71497,2.72487,1.97003,2.86963,0.778038,1.17819,1.72656,2.50669,1.43472,1.95485,1.09178,1.05111,3.43175,2.40503,1.74299,1.41053,3.67121
10,Acceleration,2,1,2.98799,5.88971,1.49306,2.60736,3.02341,2.95189,3.58495,3.7049,2.14714,3.72844,2.53406,2.49566,3.18809,3.31746,3.55661,1.82726,1.65865,4.21368,2.20485,2.35414,1.84898,3.84149
10,Acceleration,2,2,2.80857,6.95657,2.01568,1.9261,1.72275,2.96728,3.19454,2.32725,5.16602,1.95069,2.72904,2.47982,3.0878,2.21607,2.52509,1.98712,1.6921,3.1732,3.77847,2.37564,2.34303,5.84165
10,Acceleration,3,1,4.59303,5.47639,2.26912,3.90759,4.80568,4.4523,4.96268,4.72088,3.51562,5.35489,3.96437,3.69663,4.49264,5.78548,4.09113,2.04604,1.76107,6.02213,3.34121,2.94733,2.86491,4.18589
10,Acceleration,3,2,3.92586,8.96661,3.07922,3.64425,1.36066,4.77564,5.00137,4.01265,6.52702,3.33755,3.88833,4.58598,4.1685,3.26908,3.98461,3.21972,2.81782,3.77286,5.50803,4.00253,3.48156,7.48645
