
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2021-09-08


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, 7.5
Magnitude Max:, 7.8
Rrup Min (km):, 55.0
Rrup Max (km):, 80.0
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 
Earthquake Name:, chi-chi
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, SRSS
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
4.4,0.05313388,0.04550672,0.0494,0.06538462,0.03404003,0.0463,0.08209343,0.03497742,0.0149,0.01443624,0.01331813,0.0124,0.05371337,0.04025925,0.0281,0.01398579,0.01201036,0.0119,0.01627009,0.06340083,0.0162,0.03439833,0.05720899,0.019,0.04528371,0.06527338,0.0102,0.0100336,0.01055052,0.00804,0.01085998,0.02143726,0.00934,0.00898526,0.01534341,0.00734,0.07823531,0.04478815,0.0295,0.03300634,0.03815508,0.0085,0.04984449,0.04675647,0.0221,0.05622734,0.04656935,0.0179,0.03241876,0.01175138,0.0147,0.03076658,0.01632486,0.0269,0.04281123,0.0334363,0.0137,0.03270603,0.03221103,0.0144,0.03947606,0.0295241,0.0139,0.02889719,0.05360775,0.0135,0.03609981,0.04623856,0.0128,0.01730151,0.01684656,0.0102,0.02501006,0.03540637,0.0271,0.01910438,0.0391838,0.0219,0.02176837,0.01172573,0.0121,0.01334627,0.02908354,0.0175,0.02752617,0.03780273,0.0157,0.02532354,0.01863672,0.0136,0.00199552,0.0028752,0.00209,0.02193037,0.04005005,0.0103,0.00636901,0.01010473,0.0117,0.03903416,0.02249611,0.0155,0.00982624,0.0095485,0.00787,0.01126153,0.00665003,0.00804,0.02059571,0.02691122,0.0144,0.01038848,0.00628132,0.01,0.01211078,0.00852869,0.0109,0.01894869,0.02664531,0.0233,0.01672669,0.01424985,0.0141,0.00455872,0.0043331,0.00558,0.05775249,0.07338937,0.0391,0.04527302,0.03957186,0.0255,0.08511484,0.0780118,0.0139,0.06584675,0.04916739,0.0465,0.1264137,0.07137675,0.0475,0.01566955,0.01120068,0.0119,0.0643618,0.03443298,0.024,0.0174264,0.0321085,0.0167,0.01515863,0.01058478,0.0152,0.01616051,0.01569711,0.00987,0.01250376,0.01309794,0.0115,0.00576413,0.01200784,0.00859,0.0090576,0.00823268,0.0134,0.00904624,0.00495357,0.0119,0.01003921,0.01023398,0.00962,0.01141474,0.01281566,0.00626,0.00518003,0.00928694,0.0091,0.02195044,0.02813648,0.0204,0.01161733,0.01452536,0.011,0.01210211,0.01160048,0.0101,0.02125872,0.01224683,0.0395,0.01056282,0.00954147,0.0157,0.02771813,0.01780407,0.0133,0.01694679,0.02082326,0.00943,0.01148855,0.00729753,0.0133,0.02037315,0.01416679,,0.01454129,0.01071879,0.00617
4.6,0.04113713,0.04638048,0.0466,0.05243353,0.02886624,0.0462,0.08727939,0.03797642,0.0159,0.01381973,0.01256917,0.0106,0.05278995,0.0324725,0.0284,0.01273483,0.01238402,0.0113,0.01289888,0.06206441,0.013,0.03725379,0.04182678,0.0169,0.04028308,0.06431644,0.00788,0.00755377,0.00830382,0.00744,0.01049141,0.0172081,0.01,0.0087312,0.01601284,0.00657,0.05763304,0.04620061,0.0244,0.03332042,0.03687241,0.0074,0.04596701,0.05151027,0.0206,0.06475962,0.03447438,0.0153,0.03150533,0.01336748,0.0152,0.02796239,0.01474188,0.0259,0.03661418,0.02976584,0.0135,0.02890876,0.02974405,0.0141,0.03366268,0.02678508,0.014,0.02174853,0.04683607,0.0128,0.02884844,0.04189039,0.0127,0.01486703,0.01662386,0.0102,0.02267808,0.03113383,0.025,0.02126884,0.03614924,0.0258,0.01959001,0.01058726,0.0125,0.01076955,0.02082945,0.0136,0.02808024,0.03510026,0.0158,0.0286053,0.01835971,0.0138,0.00177942,0.00254764,0.00185,0.0226359,0.04228535,0.0104,0.00753333,0.009289,0.011,0.03945199,0.02538629,0.0151,0.00949794,0.00916772,0.0083,0.01099373,0.00684359,0.00823,0.02396704,0.02598021,0.0138,0.0098849,0.00625492,0.00999,0.01071668,0.00834526,0.0108,0.01618045,0.02642825,0.0244,0.01921477,0.01393201,0.0151,0.00423498,0.00379408,0.00636,0.06797459,0.07411911,0.0359,0.04855227,0.03467844,0.0247,0.08268156,0.07009086,0.0143,0.06834481,0.04682639,0.0454,0.1268645,0.06137041,0.0465,0.01302356,0.01116523,0.0121,0.07153194,0.03100022,0.0255,0.01696614,0.02961574,0.0148,0.01446653,0.01030505,0.0164,0.01760885,0.01672567,0.00885,0.0099654,0.0113436,0.0117,0.00723019,0.01222255,0.0096,0.0097175,0.00915757,0.0142,0.00967037,0.00572908,0.0138,0.01032204,0.01044252,0.00923,0.01289797,0.0143092,0.00692,0.00537196,0.009334,0.0108,0.01883204,0.02438005,0.0184,0.01136442,0.0136008,0.0125,0.01095542,0.01001613,0.0099,0.02484988,0.01035777,0.0433,0.00972937,0.00930416,0.0172,0.02771993,0.01711584,0.0141,0.01645179,0.02242382,0.00968,0.01164016,0.00806646,0.0159,0.02016257,0.01416348,,0.01631317,0.01212979,0.00731
4.8,0.03147599,0.0488719,0.0429,0.05758467,0.02508319,0.0369,0.09165417,0.03920158,0.0172,0.01222013,0.01357778,0.0112,0.05735387,0.0245471,0.0307,0.01385528,0.01323045,0.0104,0.0126949,0.06278086,0.0115,0.03713269,0.03854852,0.0168,0.03995601,0.06586437,0.0076,0.00751757,0.0075057,0.00623,0.01031507,0.01509825,0.00926,0.0079067,0.01422744,0.00646,0.03972052,0.05335641,0.0203,0.0324804,0.02965271,0.00793,0.03633856,0.05956522,0.0195,0.0740172,0.03261789,0.0134,0.02994475,0.01330173,0.0152,0.02588234,0.01339758,0.0247,0.0277214,0.02876632,0.0141,0.02674637,0.02931564,0.0139,0.02657934,0.0268951,0.0147,0.02181913,0.04228127,0.0117,0.02243942,0.03921758,0.0123,0.01428851,0.01530359,0.0101,0.01936254,0.02631622,0.021,0.01819372,0.03138398,0.0286,0.01805948,0.010408,0.0151,0.01206943,0.01676758,0.0113,0.02616961,0.02880107,0.0163,0.03100365,0.0188664,0.0149,0.0015936,0.00236013,0.00166,0.02149876,0.04532883,0.0102,0.00890462,0.01065285,0.0111,0.03476298,0.02709877,0.0149,0.00895891,0.00860758,0.00884,0.01045297,0.0076441,0.00859,0.02658379,0.02418063,0.0131,0.0101474,0.00641597,0.00996,0.01143631,0.00929483,0.0108,0.01748257,0.02620277,0.0249,0.01973019,0.01408395,0.0146,0.0043237,0.00339922,0.00666,0.08099603,0.06997607,0.0322,0.05430017,0.03106184,0.0228,0.08735972,0.05807437,0.0157,0.06959586,0.04303087,0.0414,0.1206202,0.06040541,0.0441,0.01302989,0.01016489,0.0127,0.0772271,0.02856769,0.0252,0.01671588,0.02647791,0.0171,0.01303789,0.01069948,0.0162,0.01819893,0.01628946,0.00748,0.00770882,0.01093068,0.0115,0.00781344,0.01348818,0.00975,0.01003672,0.00915259,0.0138,0.00892843,0.00655768,0.0145,0.01080602,0.0102832,0.00857,0.01203716,0.01512337,0.0067,0.0055676,0.01113791,0.0115,0.01907412,0.02099982,0.0179,0.01228695,0.0128171,0.0139,0.00966443,0.00916888,0.00927,0.02743845,0.0095654,0.0437,0.00759793,0.00991722,0.0167,0.02483161,0.01553355,0.0135,0.01711424,0.02130528,0.00911,0.01080769,0.00879158,0.017,0.0180905,0.01479413,,0.01809717,0.01178226,0.0084
5.0,0.03021726,0.04061088,0.0409,0.06857765,0.02743501,0.0293,0.09417817,0.041069,0.0163,0.01159423,0.01382611,0.00999,0.06136443,0.02590727,0.0298,0.01475989,0.01431279,0.012,0.01373335,0.06207141,0.0106,0.03366517,0.04030901,0.0181,0.03478586,0.06748835,0.00753,0.00739135,0.00614971,0.00612,0.0091726,0.01281651,0.00751,0.0071804,0.01557792,0.00566,0.03365963,0.05154444,0.0184,0.02803563,0.02463726,0.00782,0.0352962,0.06630414,0.0216,0.08213733,0.02926416,0.012,0.0267786,0.0128707,0.015,0.02401451,0.01211362,0.023,0.02547553,0.02854313,0.0136,0.02876483,0.02830001,0.0126,0.02799349,0.02720256,0.0143,0.0233607,0.03773148,0.0103,0.02415434,0.03762991,0.0116,0.01424167,0.01324184,0.00982,0.01658859,0.02208043,0.0208,0.01257463,0.02629645,0.0279,0.01676198,0.01082125,0.0166,0.01299871,0.01413311,0.0116,0.02241623,0.02460385,0.0166,0.03142084,0.01878936,0.014,0.00143739,0.00224401,0.00149,0.02011611,0.04523504,0.0109,0.01019545,0.00989536,0.012,0.0297516,0.02515785,0.0144,0.01078301,0.00808267,0.00917,0.01132026,0.00839103,0.00924,0.02731029,0.02132634,0.0116,0.01044978,0.00669806,0.00991,0.01162543,0.01077504,0.0115,0.01815196,0.02637413,0.0235,0.01684238,0.01600292,0.0132,0.00454873,0.0035451,0.00657,0.08981324,0.06277202,0.0305,0.05833211,0.02894699,0.0204,0.08858708,0.04544437,0.0171,0.07002929,0.04258292,0.0361,0.116029,0.05893332,0.0441,0.0125986,0.00873548,0.0124,0.07969476,0.02642732,0.0241,0.01636521,0.0232555,0.0194,0.01261821,0.01077614,0.0151,0.01701617,0.01529295,0.00747,0.00710109,0.01056398,0.0118,0.0071073,0.01341752,0.0094,0.00993461,0.00952224,0.0121,0.00885825,0.00726454,0.0139,0.01030391,0.01095569,0.00811,0.01200734,0.01479939,0.00694,0.00611804,0.01166745,0.0106,0.01881699,0.01897859,0.0191,0.01368069,0.01230384,0.0146,0.0098429,0.00969196,0.0102,0.02781734,0.0090049,0.0405,0.00698164,0.01045787,0.0166,0.01990103,0.01298059,0.0106,0.01654032,0.01909111,0.00833,0.00933446,0.00963257,0.0156,0.01729084,0.01457071,,0.01755172,0.00991141,0.00844
5.5,0.04416786,0.0463009,0.0297,0.08769027,0.03408255,0.0361,0.08321749,0.03896587,0.012,0.01392186,0.01329691,0.00874,0.05855173,0.03163645,0.024,0.01288238,0.01459305,0.00926,0.01917786,0.05151544,0.0101,0.02632633,0.03663882,0.0193,0.02994802,0.05934131,0.00545,0.00738055,0.00887311,0.00493,0.00666519,0.00837867,0.0052,0.00928863,0.0146419,0.00483,0.03209485,0.04988537,0.0168,0.0226091,0.01745052,0.00751,0.02570344,0.06910694,0.0195,0.06740402,0.02632518,0.0117,0.01817554,0.00934799,0.0131,0.02314037,0.01209238,0.0194,0.03325933,0.02664015,0.00979,0.03516388,0.02713082,0.00896,0.03110488,0.02522746,0.0107,0.02553082,0.03261495,0.00885,0.02942464,0.03180303,0.00856,0.01255969,0.01143513,0.0114,0.01152775,0.01521139,0.018,0.00869256,0.01858391,0.0194,0.01520555,0.01107414,0.0162,0.01074842,0.0109256,0.0117,0.01297474,0.02392879,0.0164,0.02328884,0.01637174,0.0121,0.00114877,0.00197273,0.00112,0.02038989,0.03483194,0.0114,0.01155885,0.00808857,0.0139,0.0258672,0.01459733,0.0129,0.01091279,0.00749052,0.00936,0.00940211,0.00916182,0.0099,0.02105761,0.01945489,0.00849,0.00876579,0.00808818,0.00991,0.00876148,0.01251045,0.0125,0.01722541,0.02458801,0.017,0.01246401,0.01799155,0.0115,0.00491061,0.0035396,0.0069,0.08776025,0.03965746,0.0305,0.05630402,0.02720368,0.0185,0.07479457,0.04132523,0.018,0.06434117,0.05993631,0.0275,0.1240094,0.0667403,0.0379,0.01127976,0.01106937,0.00997,0.08228943,0.02954402,0.0234,0.01390408,0.01913663,0.0275,0.01177012,0.01269447,0.0137,0.01438367,0.00983948,0.00831,0.00728127,0.01083206,0.0137,0.00521959,0.01052532,0.00848,0.0070893,0.00920087,0.0111,0.00681089,0.00636639,0.0102,0.00774177,0.00851239,0.00829,0.01021302,0.01345969,0.00615,0.00448909,0.00963125,0.00932,0.01559345,0.01411238,0.0237,0.01593024,0.01208436,0.0171,0.01017989,0.00993527,0.0133,0.02001672,0.01004118,0.0296,0.00807202,0.00959376,0.016,0.01688166,0.0116154,0.00925,0.0141454,0.01208796,0.00815,0.00639518,0.01039317,0.0132,0.01408211,0.0132895,,0.01362342,0.01004523,0.00633
6.0,0.04848849,0.04085554,0.0258,0.06258717,0.03757886,0.035,0.07083381,0.03030494,0.00838,0.01269421,0.01252189,0.00666,0.05205699,0.04419689,0.0246,0.0100544,0.01068936,0.00874,0.01892659,0.03398842,0.0116,0.02143185,0.03556299,0.0216,0.0251318,0.04218931,0.00526,0.00847669,0.00660914,0.00588,0.00491044,0.00555427,0.0055,0.01169619,0.01370932,0.0057,0.03148437,0.04953053,0.0129,0.01872242,0.01362414,0.00733,0.02428013,0.05694101,0.0163,0.04840862,0.0274565,0.0122,0.0133299,0.00683467,0.0101,0.01696022,0.01057056,0.0158,0.02789951,0.02302231,0.00738,0.02786596,0.02497991,0.00698,0.02673567,0.02571074,0.00758,0.02611912,0.02420386,0.00774,0.02804137,0.02391884,0.00677,0.00769679,0.01330351,0.0115,0.01119049,0.01318696,0.0147,0.00923542,0.01701192,0.0139,0.01363075,0.00897368,0.0142,0.01085165,0.00902022,0.0136,0.0127856,0.0164931,0.0144,0.01548319,0.01405672,0.0121,0.0009441,0.00162256,0.000892,0.01528372,0.0229255,0.0109,0.01069775,0.0079567,0.012,0.01811358,0.0127627,0.0125,0.00997674,0.00793285,0.00851,0.01036637,0.00933262,0.00859,0.01864648,0.01606314,0.0101,0.00943067,0.00911074,0.0106,0.00821239,0.01121397,0.0112,0.014095,0.01991856,0.0133,0.00975919,0.01163654,0.0116,0.00490552,0.00343121,0.00609,0.08322838,0.03810713,0.0313,0.05317681,0.02519758,0.0189,0.09008976,0.04723622,0.0155,0.06048427,0.06559851,0.0305,0.1240875,0.0705211,0.026,0.00956712,0.01051163,0.0111,0.07154956,0.03281496,0.0228,0.01393889,0.01471737,0.0286,0.01294496,0.01380315,0.0147,0.01289072,0.00710518,0.00736,0.00816506,0.00905725,0.0141,0.0071963,0.0087156,0.00808,0.00470527,0.00760713,0.00979,0.00527184,0.00585096,0.0089,0.00624452,0.00723854,0.00754,0.00930691,0.01086413,0.006,0.00584074,0.00825311,0.00852,0.01361876,0.01307004,0.0219,0.01863306,0.01302479,0.0197,0.01362133,0.00784303,0.0143,0.0179836,0.01026943,0.0233,0.00885274,0.01029604,0.0155,0.01734073,0.01129357,0.00762,0.01306077,0.00958713,0.00668,0.00524191,0.01073131,0.0136,0.01150267,0.01181702,,0.01103786,0.00948754,0.00603
6.5,0.04146798,0.03410367,0.0279,0.04845714,0.030143,0.0274,0.05670922,0.02561336,0.00894,0.01240975,0.01198581,0.00994,0.04404214,0.05739161,0.0282,0.00877143,0.00761493,0.0115,0.01458534,0.02248954,0.0101,0.02795605,0.03536664,0.0225,0.02169623,0.03035629,0.00604,0.00935826,0.00783928,0.00754,0.00370562,0.0038201,0.00581,0.01208612,0.01153889,0.0064,0.02448037,0.03072403,0.0119,0.01669648,0.01262006,0.00827,0.02105675,0.04655702,0.0133,0.03249674,0.02648051,0.0125,0.01206889,0.00790229,0.00704,0.01240665,0.01132668,0.0098,0.02299107,0.01861409,0.00703,0.02229013,0.01942392,0.00697,0.02084455,0.02085127,0.00669,0.0259655,0.01534909,0.00761,0.02359275,0.01755219,0.00683,0.00612094,0.01477443,0.00925,0.01125166,0.01332843,0.0126,0.00974257,0.01677779,0.0118,0.01421245,0.00665648,0.0104,0.01325251,0.00665339,0.0125,0.01372618,0.01271762,0.0128,0.01282193,0.01208164,0.0123,0.00078806,0.00132757,0.00074,0.01261435,0.01414378,0.0111,0.00948249,0.0090625,0.0113,0.01139786,0.01235559,0.0119,0.01062365,0.00893561,0.00845,0.01115368,0.00959945,0.00861,0.01604147,0.01289156,0.0119,0.01045949,0.00905252,0.0109,0.00981091,0.01044131,0.0113,0.01174205,0.0168654,0.0115,0.00929292,0.0097428,0.00984,0.0044821,0.00271217,0.00468,0.09375594,0.04008996,0.028,0.05032774,0.02343348,0.0173,0.09313114,0.05467348,0.0125,0.05957335,0.06265213,0.0333,0.1176699,0.07184485,0.0249,0.01018638,0.00969,0.0141,0.06431478,0.03356317,0.0243,0.01485059,0.01242059,0.0242,0.0115473,0.01367985,0.0135,0.01141232,0.00649336,0.00579,0.0108039,0.00753254,0.015,0.00699593,0.0072239,0.00677,0.00468809,0.0070517,0.00857,0.00452176,0.0055479,0.00749,0.00569951,0.00640921,0.00658,0.00815989,0.00855796,0.00545,0.00578355,0.00667751,0.00729,0.01015953,0.01196068,0.0195,0.01804704,0.01332077,0.0196,0.01483026,0.00803223,0.0144,0.01765184,0.01049704,0.0193,0.0079477,0.01100821,0.0137,0.01578982,0.0116919,0.00587,0.01237691,0.00999778,0.00546,0.00447021,0.01145482,0.0121,0.01003442,0.0106278,,0.00861846,0.00825091,0.00519
7.0,0.04756738,0.03734037,0.0267,0.04683334,0.02657582,0.0232,0.04770483,0.02133828,0.00959,0.01547752,0.01176687,0.0142,0.03648441,0.05849569,0.027,0.00878437,0.00766546,0.0129,0.01437808,0.02430305,0.00911,0.02015807,0.04656212,0.0205,0.01992533,0.03985611,0.0068,0.00928963,0.00838818,0.00881,0.00296967,0.00260841,0.00857,0.01074996,0.00980952,0.00661,0.02552003,0.02827994,0.011,0.01332244,0.00968607,0.00891,0.01792966,0.03683631,0.0137,0.03440551,0.02050962,0.0106,0.01110404,0.00963392,0.00607,0.01211341,0.0101675,0.00739,0.01716925,0.01701545,0.00628,0.01738688,0.01808629,0.00606,0.01425927,0.01798899,0.00614,0.02192815,0.01141957,0.00697,0.01992035,0.01510067,0.00666,0.00685387,0.01503084,0.00724,0.01160656,0.01322772,0.00875,0.01008455,0.01441262,0.011,0.01456416,0.00572557,0.00769,0.01604262,0.00693358,0.0148,0.01273093,0.01061604,0.0134,0.0108261,0.01063017,0.0142,0.00066969,0.00112063,0.00063,0.01472888,0.01147011,0.0129,0.0080666,0.01149398,0.0101,0.01080693,0.01213678,0.0141,0.01118556,0.00918481,0.0086,0.01135869,0.00873078,0.00806,0.01435642,0.01125902,0.0138,0.01079955,0.00859096,0.0103,0.01170656,0.0088061,0.0104,0.01135029,0.01480592,0.0107,0.00987857,0.00954095,0.00796,0.00392751,0.00188107,0.00391,0.09589235,0.04365541,0.0264,0.0464609,0.02262629,0.0172,0.09285657,0.05651795,0.0106,0.05782166,0.05802414,0.0328,0.1052398,0.06779066,0.0252,0.01071697,0.00966386,0.0169,0.05910619,0.02838105,0.0239,0.01271484,0.01091039,0.0215,0.00949132,0.01310598,0.0138,0.01089078,0.00708835,0.00594,0.01009566,0.00667592,0.0137,0.00667584,0.00626952,0.00548,0.00489335,0.00600168,0.00708,0.00414903,0.00504935,0.00613,0.004883,0.00616703,0.00541,0.00813257,0.00716844,0.00433,0.00520207,0.00550201,0.00577,0.00962439,0.0114094,0.0157,0.01522493,0.01165912,0.017,0.01208543,0.00698071,0.0148,0.01601967,0.01257327,0.017,0.00709277,0.0122452,0.0136,0.01343373,0.01278245,0.00692,0.01053297,0.00999405,0.00533,0.00393319,0.01205454,0.012,0.00870597,0.00997987,,0.00713093,0.00843672,0.00408
7.5,0.04218337,0.03471775,0.0212,0.03924874,0.02233731,0.0199,0.04764915,0.01963029,0.0126,0.01699794,0.01259329,0.0136,0.03006426,0.04488562,0.0209,0.00888247,0.00890495,0.0106,0.01322008,0.02143401,0.00753,0.01871547,0.05133145,0.018,0.01512928,0.03473474,0.0082,0.009795,0.00912686,0.00741,0.00257746,0.00203283,0.0101,0.00914451,0.01078336,0.00681,0.025173,0.02342948,0.00988,0.01010285,0.00973497,0.00969,0.01969331,0.02496538,0.0122,0.03366045,0.01690941,0.00855,0.01274432,0.00912682,0.00678,0.01266359,0.00703455,0.00713,0.01368447,0.01642937,0.00687,0.01401461,0.01725136,0.00629,0.01259865,0.01745952,0.00678,0.0147426,0.01167273,0.00717,0.01370757,0.01472444,0.00695,0.00791616,0.01467329,0.00634,0.01141486,0.01333041,0.008,0.01036226,0.0114084,0.00927,0.01375856,0.00686925,0.00693,0.01846498,0.00570529,0.0166,0.0127321,0.00980845,0.0151,0.0124846,0.01192756,0.0151,0.00057989,0.00096971,0.000542,0.01544787,0.01119999,0.0147,0.00766015,0.01279379,0.00934,0.01106993,0.01337121,0.0155,0.01237597,0.0084713,0.00886,0.01205768,0.00803503,0.00784,0.01592717,0.01026988,0.0149,0.0123276,0.00813514,0.0096,0.01322672,0.00826353,0.00949,0.01192609,0.01291593,0.0101,0.00942249,0.00779823,0.00678,0.00342255,0.00131925,0.00363,0.08614089,0.04213253,0.0242,0.04073114,0.02123755,0.0174,0.08803134,0.05245654,0.00932,0.05914091,0.05085817,0.0334,0.09503041,0.05938716,0.0269,0.01105883,0.01037631,0.0185,0.05375231,0.02355751,0.0233,0.0094966,0.01116726,0.0187,0.00753244,0.01244565,0.0134,0.00953763,0.00893561,0.00547,0.01035739,0.00517806,0.0119,0.00642065,0.00556496,0.00451,0.00504647,0.00501765,0.00609,0.00395224,0.00439709,0.00488,0.00502229,0.00562391,0.00493,0.00899148,0.00647151,0.00384,0.0054052,0.00474162,0.00451,0.00961305,0.01253538,0.0125,0.01284972,0.00936121,0.0145,0.01079507,0.00500198,0.0126,0.0145,0.01235324,0.0143,0.00559517,0.01113496,0.0128,0.01164019,0.01338483,0.00715,0.00913106,0.01234962,0.00533,0.00307165,0.01077336,0.0126,0.0076055,0.01034027,,0.00624278,0.0079871,0.00302
8.0,0.03867576,0.02989533,0.015,0.03217969,0.02583028,0.0157,0.0339034,0.01880327,0.0124,0.01458447,0.01127534,0.0133,0.02146276,0.02961932,0.0145,0.00867708,0.0080424,0.00999,0.01158302,0.01569885,0.00968,0.0226691,0.04442802,0.0136,0.01589018,0.02544353,0.00802,0.00938632,0.00734685,0.0056,0.0021295,0.00158272,0.0101,0.00941302,0.01215708,0.00706,0.01983811,0.02160362,0.0083,0.00671505,0.0107387,0.0105,0.01701808,0.01734764,0.00975,0.0300447,0.01423226,0.0102,0.01196158,0.00810848,0.00725,0.01413419,0.00632662,0.00593,0.01472444,0.01771005,0.0072,0.01493948,0.01768145,0.0069,0.01029944,0.01824057,0.00719,0.01483586,0.01253352,0.00738,0.01494874,0.014328,0.00757,0.00812522,0.01311337,0.00606,0.01053807,0.01078206,0.00972,0.00941909,0.01020055,0.00901,0.01215892,0.00807674,0.00637,0.01754248,0.00580419,0.0175,0.01366694,0.01052415,0.0155,0.01280121,0.01229747,0.0159,0.00050847,0.00084881,0.000465,0.01617668,0.01051941,0.0152,0.00767879,0.01323129,0.00854,0.01174453,0.01307711,0.0158,0.0129491,0.00831779,0.00868,0.01243858,0.00795922,0.00749,0.01489404,0.00985528,0.0155,0.01278765,0.00842754,0.00932,0.01361035,0.00828898,0.00884,0.01191223,0.01092238,0.01,0.00780377,0.00745485,0.00597,0.00305572,0.00107896,0.00336,0.08200939,0.03658503,0.022,0.0375425,0.01883196,0.0179,0.07995842,0.04552936,0.00919,0.05926127,0.04348133,0.0331,0.09092755,0.05221251,0.0278,0.01120081,0.01071933,0.019,0.0474305,0.02198555,0.0224,0.01043378,0.01153132,0.0146,0.00531019,0.01052029,0.012,0.00856947,0.00770087,0.00553,0.00894294,0.0047436,0.0101,0.00535419,0.00552206,0.00459,0.00496824,0.00492107,0.00601,0.00382667,0.0040576,0.00472,0.00448859,0.00517331,0.00515,0.00726651,0.00577656,0.00367,0.00509434,0.00462662,0.00386,0.0091242,0.01142953,0.00967,0.00959691,0.00824988,0.0116,0.00874104,0.00521381,0.01,0.0143673,0.01066462,0.012,0.00401902,0.00968053,0.0125,0.01148033,0.01204774,0.00709,0.00822707,0.01187922,0.00576,0.00266952,0.01021545,0.0123,0.00689165,0.00950929,,0.00562357,0.00768278,0.00268
8.5,0.03529753,0.0214879,0.00973,0.02947891,0.0262505,0.0132,0.03006777,0.01921159,0.00867,0.01216219,0.01059038,0.0139,0.01450227,0.02295472,0.00994,0.00851885,0.00833951,0.0116,0.01142307,0.01525848,0.011,0.02289529,0.03322163,0.00959,0.0152059,0.02524159,0.00737,0.00905412,0.00606576,0.00684,0.00167816,0.00151436,0.0122,0.00735404,0.01146767,0.00732,0.01591862,0.02214896,0.00893,0.00593389,0.01107767,0.0114,0.01531052,0.01859406,0.00695,0.02727461,0.01444332,0.0114,0.00973203,0.00740708,0.00667,0.01265301,0.00761466,0.00552,0.0144938,0.01555478,0.00814,0.01453807,0.01553104,0.00809,0.00906407,0.0165986,0.00811,0.01378214,0.01338354,0.00787,0.01460511,0.01347734,0.00791,0.00764974,0.01055272,0.00601,0.00906845,0.0083641,0.0109,0.00782946,0.0081143,0.00867,0.01033751,0.00831012,0.00625,0.01370619,0.0064765,0.0164,0.012978,0.01130638,0.0157,0.0115116,0.01323762,0.016,0.00044949,0.00074789,0.000398,0.01625881,0.01030636,0.0149,0.00769819,0.01276131,0.00793,0.01232213,0.01255358,0.0159,0.01219918,0.00888966,0.00869,0.0118598,0.00895288,0.00707,0.01471501,0.01023245,0.0155,0.01225106,0.00955337,0.00925,0.01283434,0.0092204,0.0084,0.01113089,0.00863535,0.00981,0.00692958,0.00530517,0.00528,0.00276594,0.00112723,0.00308,0.07567126,0.03379173,0.0207,0.03585476,0.01693574,0.0177,0.07539182,0.04089085,0.00948,0.05792031,0.03679219,0.0316,0.0837136,0.04537174,0.0271,0.0105902,0.01164452,0.0188,0.04501651,0.01881189,0.0214,0.00924702,0.01155996,0.0106,0.00408926,0.00914907,0.0101,0.00797322,0.00689007,0.00545,0.0072673,0.00457381,0.00838,0.00556002,0.00545405,0.00418,0.00470761,0.0048378,0.00549,0.00375001,0.00390861,0.00506,0.00452627,0.00537322,0.00526,0.00687224,0.00602646,0.00329,0.0054339,0.00461663,0.00401,0.00676754,0.01103844,0.00835,0.00777045,0.00836669,0.00866,0.00716974,0.00512508,0.00805,0.01251502,0.00934531,0.0114,0.00312346,0.00864283,0.0112,0.01051611,0.01053674,0.0069,0.00759382,0.0101282,0.00535,0.00243996,0.00928353,0.0111,0.00599765,0.00856418,,0.00479918,0.00793496,0.00263
